review_id,origin,expansion_state,country,relationship_kind,source,target,relationship_type,description_for_display_only,profile_proposal,profile_reason_code,profile_review_status,evidence_quote,evidence_url,evidence_flags
candidate-edge:proposal:proj:75:B:2,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,Aannemingsbedrijf Mostert,Grondstoffenstation Afrikaanderplein,Bauausführung,Realisierte den Bau des Grondstoffenstation Afrikaanderplein.,Einzelfall / Vorhaben,actor_project_edge,ready,gerealiseerd door Aannemingsbedrijf Mostert,https://architectenweb.nl/nieuws/artikel.aspx?id=58154,description_over_60
candidate-edge:proposal:proj:75:B:3,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,Gemeente Rotterdam,Grondstoffenstation Afrikaanderplein,Förderung,Förderte den Bau des Grondstoffenstation Afrikaanderplein.,Einzelfall / Vorhaben,actor_project_edge,ready,Wij bouwden Milieupark + De HER met zoveel mogelijk hergebruikte materialen. Zo gaven we een oud laboratorium uit Delft een nieuw leven,https://wijkcooperatie.org/nl/services/het_grondstoffenstation/,
candidate-edge:proposal:proj:76:A:1,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,IMd Raadgevende Ingenieurs,De HER Rotterdam,Fachplanung,IMd bewertete Bestandsstahl und berechnete die Tragkonstruktion für De HER.,Einzelfall / Vorhaben,actor_project_edge,ready,IMd Raadgevende Ingenieurs bracht de kwaliteit en capaciteit van de bestaande staalconstructie in kaart en ontwierp en berekende de constructie voor de De HER,https://imdbv.nl/nieuws/de-her-in-bouwwereld,description_over_60
candidate-edge:proposal:proj:76:A:2,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,Vic Obdam Staalbouw,De HER Rotterdam,Aufarbeitung,Vic Obdam prüfte und bearbeitete wiederverwendete Stahlprofile für De HER.,Einzelfall / Vorhaben,actor_project_edge,ready,Vic Obdam inspecteerde in zijn werkplaats alle profielen visueel op schade.,https://her-bouwen.nl/materialen/staalconstructie/,description_over_60
candidate-edge:proposal:proj:76:B:1,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,N3O architecten,De HER Rotterdam,Entwurf,N3O Architecten entwarf De HER radikal um wiederverwendete Bauteile.,Einzelfall / Vorhaben,actor_project_edge,ready, bzw. Projektdetail „Jeroen Grosfeld (N3O architecten),https://www.bambouwentechniek.nl/projecten/milieupark-de-her-rotterdam,description_over_60
candidate-edge:proposal:proj:76:B:2,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,BAM Bouw en Techniek,De HER Rotterdam,Bauausführung,BAM Bouw en Techniek realisierte den Bau von De HER.,Einzelfall / Vorhaben,actor_project_edge,ready,De bouw van het nieuwe milieupark en De HER is gerealiseerd met de volgende partners: BAM Bouw en Techniek...,https://www.bambouwentechniek.nl/projecten/milieupark-de-her-rotterdam,
candidate-edge:proposal:proj:76:B:3,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,Gemeente Rotterdam,De HER Rotterdam,Bauherrschaft,Gemeente Rotterdam ist Opdrachtgever (Bauherr) von De HER.,Einzelfall / Vorhaben,actor_project_edge,ready,Opdrachtgever: Gemeente Rotterdam,https://www.bambouwentechniek.nl/projecten/milieupark-de-her-rotterdam,
candidate-edge:proposal:proj:77:B:1,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,Meerdink Bruggen B.V.,Lamgatsebrug,Bauausführung,Baute die Lamgatsebrug und verwendete dafür Stahl-Brückenteile von ProRail.,Einzelfall / Vorhaben,actor_project_edge,ready,De bruggenbouwer heeft overbodige stalen brugonderdelen van ProRail overgekocht en in de nieuwe Lamgatsebrug verwerkt,https://www.west-brabant.eu/actueel/nieuws/circulaire-renovatie-lamgatsebrug-zorgt-voor-letterlijke-en-figuurlijke,description_over_60
candidate-edge:proposal:proj:77:B:2,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,Van Hese Infra B.V.,Lamgatsebrug,Rückbau,Rückbaute die alte Lamgatsebrug und rettete das Holz zur Wiederverwendung.,Einzelfall / Vorhaben,actor_project_edge,ready,De sloop van de brug met hergebruik van het hout wordt uitgevoerd door Van Hese Infra B.V. uit Middelburg.,https://www.internetbode.nl/moerdijk/414803/vervanging-lamgatsebrug-is-uniek-project-sloopwerkzaamheden-g,description_over_60
candidate-edge:proposal:proj:77:B:3,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,Arc2 architectuur,Lamgatsebrug,Entwurf,Entwarf die Circulaire Tuibrug Hoeven (Lamgatsebrug) aus wiederverwendeten Materialien.,Einzelfall / Vorhaben,actor_project_edge,ready,De Circulaire Tuibrug Lamgatsebrug is ontworpen door Arc2 architectuur,https://architectenweb.nl/projecten/project.aspx?id=47249,description_over_60
candidate-edge:proposal:proj:77:B:4,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,Wiggers Ingenieursbureau,Lamgatsebrug,Fachplanung,Erstellte als Konstrukteur die Tragwerksplanung für die Lamgatsebrug.,Einzelfall / Vorhaben,actor_project_edge,ready,"Lamgatsebrug - Allenweg, Hoeven",https://www.bruggenarchitectuur.nl/projecten/fietsbrug/circulaire-tuibrug-hoeven/,description_over_60
candidate-edge:proposal:proj:78:A:1,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,IMd Raadgevende Ingenieurs,De Gouwehal,Bauteilinventarisierung,Führte mit Topos die Materialinventarisierung für die Gouwehal durch.,Einzelfall / Vorhaben,actor_project_edge,ready,"Samen met architect Ronald de Rooij en de constructeur van IMd raadgevende ingenieurs, werd een materialeninventarisatie gedaan",https://www.ivvd.nl/kennisdossiers/samenwerking-vastgoed/gouwehal-sporthal-%C3%A9n-leeromgeving-over-duurzaamheid,description_over_60
candidate-edge:proposal:proj:78:B:1,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,Alkondor Hengelo,De Gouwehal,Bauteillieferung,"Lieferte die demontierbare, wiederverwendbare Ciskin-Fassade für die Gouwehal.",Einzelfall / Vorhaben,actor_project_edge,ready,"Gevelsysteem: Ciskin, in dit project door Alkondor geengineerd, geproduceerd en gemonteerd",https://circularfacadecompany.com/bouwwereld-over-circulair-project-sportaccommodatie-waddinxveen/,description_over_60
candidate-edge:proposal:proj:78:B:2,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,Aannemersbedrijf Den Dubbelden,De Gouwehal,Bauausführung,Führte den Bau der zirkulären Sporthalle De Gouwehal als Generalunternehmer aus.,Einzelfall / Vorhaben,actor_project_edge,ready,sportaccommodatie De Gouwehal,https://circularfacadecompany.com/bouwwereld-over-circulair-project-sportaccommodatie-waddinxveen/,description_over_60
candidate-edge:proposal:proj:78:B:3,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,Gemeente Waddinxveen,De Gouwehal,Bauherrschaft,War Bauherrin der zirkulären Sporthalle De Gouwehal in Waddinxveen.,Einzelfall / Vorhaben,actor_project_edge,ready,hout en staal uit het oude gemeentehuis en de voormalige kinderopvang,https://www.topos.nl/portfolio/nieuwbouw-sporthal-de-gouwehal-waddinxveen/,description_over_60
candidate-edge:proposal:proj:79:A:1,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,Vic Obdam Staalbouw,"Doorlaatpost 90, Schiphol",Aufarbeitung,Arbeitete die Stahlkonstruktionen für die Doorlaatpost 90 im Werk auf.,Einzelfall / Vorhaben,actor_project_edge,ready,"URL erreichbar; Seite ist eine projektspezifische Beschreibungsseite (hergebruik-staal.nl/project/doorlaatpost-90-schiphol/), kein Verzeichniseintrag",https://www.hergebruik-staal.nl/project/doorlaatpost-90-schiphol/,quote_contains_review_meta_language;description_over_60
candidate-edge:proposal:proj:79:B:1,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,Royal BAM Group / BAM Bouw en Techniek,"Doorlaatpost 90, Schiphol",Bauausführung,Baute die Doorlaatpost 90 als Hauptausführender aus recyceltem Abbruchmaterial.,Einzelfall / Vorhaben,actor_project_edge,ready,ook het ding tegenwoordig,https://www.bam.com/en/node/8752,description_over_60
candidate-edge:proposal:proj:79:B:2,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,Royal Schiphol Group,"Doorlaatpost 90, Schiphol",Bauherrschaft,Beauftragte Checkpoint 90 mit konkret wiederverwendeten Bauteilen.,Einzelfall / Vorhaben,actor_project_edge,ready,Schiphol Airport enlisted Benthem Crouwel NACO's support to design a new checkpoint,https://www.naco.nl/en/projects/circular-design-for-schiphol-checkpoint,description_over_60
candidate-edge:proposal:proj:79:B:3,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,Benthem Crouwel NACO Architects,"Doorlaatpost 90, Schiphol",Entwurf,Entwarf als Architekt die zirkuläre Doorlaatpost 90 am Flughafen Schiphol.,Einzelfall / Vorhaben,actor_project_edge,ready,Benthem Crouwel NACO (BCN),https://www.naco.nl/en/projects/circular-design-for-schiphol-checkpoint,description_over_60
candidate-edge:proposal:proj:80:A:1,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,Superuse Studios / 2012Architecten,Parkeergarage Foodspot Utrecht,Bauteillieferung,Vermittelte via Oogstkaart das Fassadenglas für die Parkeergarage Foodspot Utrecht.,Einzelfall / Vorhaben,actor_project_edge,ready,Gered van de glascontainer,https://www.hergebruik-staal.nl/project/parkeergarage-foodspot-utrecht/,description_over_60
candidate-edge:proposal:proj:80:B:1,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,C.A. de Groot Sloop- en Demontagetechniek B.V.,Parkeergarage Foodspot Utrecht,Bauteillieferung,Lieferte geborgenen Stahl aus abgebrochenen Hallen für die Parkeergarage Foodspot.,Einzelfall / Vorhaben,actor_project_edge,ready, geführt und laut Zitat ,https://www.hergebruik-staal.nl/project/parkeergarage-foodspot-utrecht/,quote_too_short;quote_contains_review_meta_language;description_over_60
candidate-edge:proposal:proj:81:A:1,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,Dusseldorp,Hoge Brug Ulft–Silvolde,Bauausführung,Führte als Hauptauftragnehmer den zirkulären Umbau der Hoge Brug Ulft aus.,Einzelfall / Vorhaben,actor_project_edge,ready, nennt Dusseldorp explizit mit konkreter Rolle ,https://www.hergebruik-staal.nl/project/hoge-brug-ulft/,description_over_60
candidate-edge:proposal:proj:81:B:1,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,Royal HaskoningDHV,Hoge Brug Ulft–Silvolde,Fachplanung,Untersuchte die alte Stahlbrücke und plante deren Wiederverwendung für die neue Brücke.,Einzelfall / Vorhaben,actor_project_edge,ready,Hoge Brug Ulft–Silvolde,https://www.haskoning.nl/nl-nl/projecten/nieuwe-hoge-brug-in-ulft-circulair,quote_too_short;quote_is_only_project_name;description_over_60
candidate-edge:proposal:proj:81:B:2,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,Eeftink-Rensing,Hoge Brug Ulft–Silvolde,Aufarbeitung,"Reinigte, strahlte und demontierte die wiederzuverwendenden Stahlteile der Brücke.",Einzelfall / Vorhaben,actor_project_edge,ready,"Het staalconstructiebedrijf heeft het staal gereinigd, gestraald en gedemonteerd",https://bouwakkoordstaal.nl/best-practices/brug-naar-de-circulaire-toekomst,description_over_60
candidate-edge:proposal:proj:81:B:3,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,Gemeente Oude IJsselstreek,Hoge Brug Ulft–Silvolde,Bauherrschaft,Initiierte und beauftragte den zirkulären Umbau der Hoge Brug Ulft–Silvolde.,Einzelfall / Vorhaben,actor_project_edge,ready,voor 90% gemaakt van eerder gebruikt staal en ijzer,https://bouwakkoordstaal.nl/best-practices/brug-naar-de-circulaire-toekomst,description_over_60
candidate-edge:proposal:proj:82:B:1,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,Dura Vermeer,Verkeersbrug Witte Paarden,Bauausführung,Dura Vermeer baute die neue Brücke Witte Paarden mit wiederverwendeten Stahlträgern.,Einzelfall / Vorhaben,actor_project_edge,ready,In samenwerking met ProRail heeft Dura Vermeer de 100 jaar oude brug over het spoor bij Witte Paarden in gemeente Steenwijkerland vervangen,https://www.duravermeer.nl/projecten/vervanging-spoorbrug-witte-paarden,description_over_60
candidate-edge:proposal:proj:82:B:2,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,Wagemaker Rosmalen,Verkeersbrug Witte Paarden,Fachplanung,Wagemaker Rosmalen entwarf die stählerne Hauptkonstruktion der Brücke.,Einzelfall / Vorhaben,actor_project_edge,ready,"Het constructief ontwerp, door Wagemaker Rosmalen, omvat een stalen hoofddraagconstructie en een composiet rijdek",https://www.hergebruik-staal.nl/project/verkeersbrug-witte-paarden-witte-paarden-ov/,description_over_60
candidate-edge:proposal:proj:82:B:3,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,Swanenberg,Verkeersbrug Witte Paarden,Bauteillieferung,Swanenberg lieferte die wiederverwendeten Stahlprofile für die Brücke Witte Paarden.,Einzelfall / Vorhaben,actor_project_edge,ready,De her te gebruiken profielen zijn gewonnen uit een bouwkuip voor de zeesluis in IJmuiden en aangekocht bij staalhandel Swanenberg,https://www.hergebruik-staal.nl/project/verkeersbrug-witte-paarden-witte-paarden-ov/,description_over_60
candidate-edge:proposal:proj:83:A:1,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,IMd Raadgevende Ingenieurs,De Avenir – Avignonlaan,Fachplanung,Plante die Wiederverwendung des bestehenden Stahlskeletts im Neubau.,Einzelfall / Vorhaben,actor_project_edge,ready,Scholencomplex Avignonlaan Eindhoven,https://www.duravermeer.nl/projecten/eindhoven-avignonlaan,description_over_60
candidate-edge:proposal:proj:83:A:2,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,New Horizon,De Avenir – Avignonlaan,Bauteilinventarisierung,Erfasste und sammelte wiederverwendbare Bauteile aus dem Bestandsgebäude.,Einzelfall / Vorhaben,actor_project_edge,ready,New Horizon haalde herbruikbare materialen op en bood niet-herbruikbare materialen aan ons eigen Urban Mining Collective of andere partijen,https://www.duravermeer.nl/projecten/eindhoven-avignonlaan,description_over_60
candidate-edge:proposal:proj:83:B:1,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,RoosRos Architecten,De Avenir – Avignonlaan,Entwurf,Entwarf den Schulneubau mit Wiederverwendung des bestehenden Stahlskeletts.,Einzelfall / Vorhaben,actor_project_edge,ready,eigene Seite stellt Reuse dauerhaft als Teil des Tuns dar,https://www.roosros.nl/project/aloysius-stichting-vestiging-eindhoven/,description_over_60
candidate-edge:proposal:proj:83:B:2,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,Gemeente Eindhoven,De Avenir – Avignonlaan,Bauherrschaft,Trat als formeller Auftraggeber des zirkulären Schulneubaus auf.,Einzelfall / Vorhaben,actor_project_edge,ready,"Opdracht: Gemeente Eindhoven, Eindhoven",https://www.nationalestaalprijs.nl/project/aloysius-stichting-vestiging-eindhoven,description_over_60
candidate-edge:proposal:proj:83:B:3,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,Dura Vermeer Bouw Zuid,De Avenir – Avignonlaan,Bauausführung,Führte den Neubau aus und integrierte das bestehende Stahlskelett.,Einzelfall / Vorhaben,actor_project_edge,ready,Dura Vermeer Bouw Zuid,https://www.duravermeer.nl/projecten/eindhoven-avignonlaan,quote_too_short;description_over_60
candidate-edge:proposal:proj:84:A:1,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,Lagemaat Heerde,Circulair Paviljoen KAAP,Rückbau,Lagemaat demontierte die Spenderhalle für das Paviljon KAAP in Amsterdam.,Einzelfall / Vorhaben,actor_project_edge,ready,Hoofduitvoering Groothuis Bouwgroep i.o.v. Lagemaat Heerde. Demontage Lagemaat (van donor-fabriekshal),https://www.hergebruik-staal.nl/project/circulair-paviljoen-kaap-amsterdam/,description_over_60
candidate-edge:proposal:proj:84:B:1,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,ALBA Concepts,Circulair Paviljoen KAAP,Prüfung und Nachweis,ALBA Concepts testete und optimierte den KAAP-Entwurf nach der BCI-Methodik.,Einzelfall / Vorhaben,actor_project_edge,ready,Samen met ALBA Concepts is het ontwerp getoetst en verder geoptimaliseerd volgens de principes van de Building Circularity Index (BCI),https://www.amvest.nl/nieuws/circulair-horecapaviljoen-kaap-opgeleverd-aan-het-ij/,description_over_60
candidate-edge:proposal:proj:84:B:2,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,NEXT architects,Circulair Paviljoen KAAP,Entwurf,NEXT architects entwarf das KAAP-Paviljoen mit wiederverwendeten Bauteilen.,Einzelfall / Vorhaben,actor_project_edge,ready,In samenwerking met partners heeft NEXT architects lokaal vrijkomende bouwmaterialen hergebruikt in het ontwerp,https://www.hergebruik-staal.nl/project/circulair-paviljoen-kaap-amsterdam/,description_over_60
candidate-edge:proposal:proj:84:B:3,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,Van Rossum Raadgevende Ingenieurs,Circulair Paviljoen KAAP,Fachplanung,Van Rossum entwarf die Tragkonstruktion des KAAP-Paviljoens aus Altstahl.,Einzelfall / Vorhaben,actor_project_edge,ready,Constructief Ontwerp: van ROSSUM,https://www.hergebruik-staal.nl/project/circulair-paviljoen-kaap-amsterdam/,description_over_60
candidate-edge:proposal:proj:84:B:4,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,Groothuis Bouwgroep,Circulair Paviljoen KAAP,Bauausführung,Groothuis Bouwgroep realisierte das KAAP-Paviljoen zusammen mit Lagemaat.,Einzelfall / Vorhaben,actor_project_edge,ready,De realisatie was in handen van Lagemaat en Groothuis Bouwgroep,https://www.amvest.nl/nieuws/circulair-horecapaviljoen-kaap-opgeleverd-aan-het-ij/,description_over_60
candidate-edge:proposal:proj:85:A:1,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,IMd Raadgevende Ingenieurs,Hoogstraat 168–172,Fachplanung,Entwarf die Tragkonstruktion aus wiederverwendetem Stahl für Hoogstraat 168–172.,Einzelfall / Vorhaben,actor_project_edge,ready,Procedure Donorstaal,https://www.nationalestaalprijs.nl/project/hoogstraat-168-172,quote_too_short;description_over_60
candidate-edge:proposal:proj:85:B:1,expansion_candidate,proposed_addition,NL,AKTEUR-BAUVORHABEN,Struijk Groep,Hoogstraat 168–172,Bauteillieferung,Lieferte rund 27 Tonnen wiederverwendete Stahlprofile für Hoogstraat 168–172.,Einzelfall / Vorhaben,actor_project_edge,ready,Levering stalen balken voor herontwikkeling Hoogstraat Rotterdam,https://struijk.nl/nl/projecten/duurzaam-hergebruik-van-betonnen-geluidspanelen-a50-uden-2,description_over_60
