claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,coverage_level,graph_element_id
EP02-rel-00785,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030461,bw_herlev_dach_industrie_und_farmdaecher_als_aluminium_donor,bor_donorobjekt,HAT_BAUOBJEKTROLLE,bw_herlev_dach_industrie_und_farmdaecher_als_aluminium_donor —[HAT_BAUOBJEKTROLLE]→ bor_donorobjekt (classifies subject as Bauobjektrolle vocab node bor_donorobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030461
EP02-rel-00786,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030370,bw_hochhausflat_ursulastraat,bor_donorobjekt,HAT_BAUOBJEKTROLLE,bw_hochhausflat_ursulastraat —[HAT_BAUOBJEKTROLLE]→ bor_donorobjekt (classifies subject as Bauobjektrolle vocab node bor_donorobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030370
EP02-rel-00787,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155243673164715099,bw_holbein_gardens_receiver,bor_bestandsobjekt,HAT_BAUOBJEKTROLLE,bw_holbein_gardens_receiver —[HAT_BAUOBJEKTROLLE]→ bor_bestandsobjekt (classifies subject as Bauobjektrolle vocab node bor_bestandsobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155243673164715099
EP02-rel-00788,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351029851,bw_holbein_gardens_receiver,bor_empfaengerobjekt,HAT_BAUOBJEKTROLLE,bw_holbein_gardens_receiver —[HAT_BAUOBJEKTROLLE]→ bor_empfaengerobjekt (classifies subject as Bauobjektrolle vocab node bor_empfaengerobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351029851
EP02-rel-00789,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351029852,bw_holbein_grosvenor_donor_projects,bor_donorobjekt,HAT_BAUOBJEKTROLLE,bw_holbein_grosvenor_donor_projects —[HAT_BAUOBJEKTROLLE]→ bor_donorobjekt (classifies subject as Bauobjektrolle vocab node bor_donorobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Materialdepot valid, range :Bauobjektrolle valid; endpoints ['Materialdepot'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351029852
EP02-rel-00790,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351029891,bw_impact_hub_fitout_receiver,bor_empfaengerobjekt,HAT_BAUOBJEKTROLLE,bw_impact_hub_fitout_receiver —[HAT_BAUOBJEKTROLLE]→ bor_empfaengerobjekt (classifies subject as Bauobjektrolle vocab node bor_empfaengerobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351029891
EP02-rel-00791,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351029913,bw_institut_botanique_ulg,bor_same_site_donor_receiver,HAT_BAUOBJEKTROLLE,bw_institut_botanique_ulg —[HAT_BAUOBJEKTROLLE]→ bor_same_site_donor_receiver (classifies subject as Bauobjektrolle vocab node bor_same_site_donor_receiver),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351029913
EP02-rel-00792,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351024675,bw_iw73_6_mass_housing_donor,bor_donorobjekt,HAT_BAUOBJEKTROLLE,bw_iw73_6_mass_housing_donor —[HAT_BAUOBJEKTROLLE]→ bor_donorobjekt (classifies subject as Bauobjektrolle vocab node bor_donorobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351024675
EP02-rel-00793,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351029943,bw_juch_areal_recyclingzentrum,bor_empfaengerobjekt,HAT_BAUOBJEKTROLLE,bw_juch_areal_recyclingzentrum —[HAT_BAUOBJEKTROLLE]→ bor_empfaengerobjekt (classifies subject as Bauobjektrolle vocab node bor_empfaengerobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351029943
EP02-rel-00794,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351025193,bw_jugendtreff_ingersheim,bor_empfaengerobjekt,HAT_BAUOBJEKTROLLE,bw_jugendtreff_ingersheim —[HAT_BAUOBJEKTROLLE]→ bor_empfaengerobjekt (classifies subject as Bauobjektrolle vocab node bor_empfaengerobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351025193
EP02-rel-00795,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351029961,bw_k118_halle_118,bor_empfaengerobjekt,HAT_BAUOBJEKTROLLE,bw_k118_halle_118 —[HAT_BAUOBJEKTROLLE]→ bor_empfaengerobjekt (classifies subject as Bauobjektrolle vocab node bor_empfaengerobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351029961
EP02-rel-00796,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351029983,bw_ka13_existing_building,bor_bestandsobjekt,HAT_BAUOBJEKTROLLE,bw_ka13_existing_building —[HAT_BAUOBJEKTROLLE]→ bor_bestandsobjekt (classifies subject as Bauobjektrolle vocab node bor_bestandsobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351029983
EP02-rel-00797,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351029981,bw_ka13_oslo,bor_empfaengerobjekt,HAT_BAUOBJEKTROLLE,bw_ka13_oslo —[HAT_BAUOBJEKTROLLE]→ bor_empfaengerobjekt (classifies subject as Bauobjektrolle vocab node bor_empfaengerobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351029981
EP02-rel-00798,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030005,bw_kamikatsu_local_houses,bor_donorobjekt,HAT_BAUOBJEKTROLLE,bw_kamikatsu_local_houses —[HAT_BAUOBJEKTROLLE]→ bor_donorobjekt (classifies subject as Bauobjektrolle vocab node bor_donorobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030005
EP02-rel-00799,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030006,bw_kamikatsu_old_town_hall,bor_donorobjekt,HAT_BAUOBJEKTROLLE,bw_kamikatsu_old_town_hall —[HAT_BAUOBJEKTROLLE]→ bor_donorobjekt (classifies subject as Bauobjektrolle vocab node bor_donorobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030006
EP02-rel-00800,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030004,bw_kamikatsu_zero_waste_center_hotel_why,bor_empfaengerobjekt,HAT_BAUOBJEKTROLLE,bw_kamikatsu_zero_waste_center_hotel_why —[HAT_BAUOBJEKTROLLE]→ bor_empfaengerobjekt (classifies subject as Bauobjektrolle vocab node bor_empfaengerobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030004
EP02-rel-00801,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030511,bw_karreveld_buerogebaeude_zu_schule_und_sportzentrum,bor_same_site_donor_receiver,HAT_BAUOBJEKTROLLE,bw_karreveld_buerogebaeude_zu_schule_und_sportzentrum —[HAT_BAUOBJEKTROLLE]→ bor_same_site_donor_receiver (classifies subject as Bauobjektrolle vocab node bor_same_site_donor_receiver),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030511
EP02-rel-00802,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351029945,bw_kerenzerbergtunnel,bor_donorobjekt,HAT_BAUOBJEKTROLLE,bw_kerenzerbergtunnel —[HAT_BAUOBJEKTROLLE]→ bor_donorobjekt (classifies subject as Bauobjektrolle vocab node bor_donorobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351029945
EP02-rel-00803,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030408,bw_knoopkazerne_utrecht,bor_donorobjekt,HAT_BAUOBJEKTROLLE,bw_knoopkazerne_utrecht —[HAT_BAUOBJEKTROLLE]→ bor_donorobjekt (classifies subject as Bauobjektrolle vocab node bor_donorobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030408
EP02-rel-00804,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351029840,bw_leinefelde_plattenbau_donor,bor_donorobjekt,HAT_BAUOBJEKTROLLE,bw_leinefelde_plattenbau_donor —[HAT_BAUOBJEKTROLLE]→ bor_donorobjekt (classifies subject as Bauobjektrolle vocab node bor_donorobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351029840
EP02-rel-00805,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030067,bw_lo_reninge_former_convent,bor_bestandsobjekt,HAT_BAUOBJEKTROLLE,bw_lo_reninge_former_convent —[HAT_BAUOBJEKTROLLE]→ bor_bestandsobjekt (classifies subject as Bauobjektrolle vocab node bor_bestandsobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030067
EP02-rel-00806,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030068,bw_lo_reninge_reuse_brick_source,bor_donorobjekt,HAT_BAUOBJEKTROLLE,bw_lo_reninge_reuse_brick_source —[HAT_BAUOBJEKTROLLE]→ bor_donorobjekt (classifies subject as Bauobjektrolle vocab node bor_donorobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Materialdepot valid, range :Bauobjektrolle valid; endpoints ['Materialdepot'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030068
EP02-rel-00807,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030066,bw_lo_reninge_town_hall,bor_empfaengerobjekt,HAT_BAUOBJEKTROLLE,bw_lo_reninge_town_hall —[HAT_BAUOBJEKTROLLE]→ bor_empfaengerobjekt (classifies subject as Bauobjektrolle vocab node bor_empfaengerobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030066
EP02-rel-00808,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351024697,bw_local_demolition_sources_bedzed,bor_donorobjekt,HAT_BAUOBJEKTROLLE,bw_local_demolition_sources_bedzed —[HAT_BAUOBJEKTROLLE]→ bor_donorobjekt (classifies subject as Bauobjektrolle vocab node bor_donorobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351024697
EP02-rel-00809,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030056,bw_lokomotion_reuse_teilbereiche,bor_empfaengerobjekt,HAT_BAUOBJEKTROLLE,bw_lokomotion_reuse_teilbereiche —[HAT_BAUOBJEKTROLLE]→ bor_empfaengerobjekt (classifies subject as Bauobjektrolle vocab node bor_empfaengerobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030056
EP02-rel-00810,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030055,bw_lokomotion_technology_centre,bor_empfaengerobjekt,HAT_BAUOBJEKTROLLE,bw_lokomotion_technology_centre —[HAT_BAUOBJEKTROLLE]→ bor_empfaengerobjekt (classifies subject as Bauobjektrolle vocab node bor_empfaengerobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030055
EP02-rel-00811,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030078,bw_lycee_block_3000,bor_donorobjekt,HAT_BAUOBJEKTROLLE,bw_lycee_block_3000 —[HAT_BAUOBJEKTROLLE]→ bor_donorobjekt (classifies subject as Bauobjektrolle vocab node bor_donorobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030078
EP02-rel-00812,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155243673164715327,bw_lycee_block_6000,bor_bestandsobjekt,HAT_BAUOBJEKTROLLE,bw_lycee_block_6000 —[HAT_BAUOBJEKTROLLE]→ bor_bestandsobjekt (classifies subject as Bauobjektrolle vocab node bor_bestandsobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155243673164715327
EP02-rel-00813,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030079,bw_lycee_block_6000,bor_empfaengerobjekt,HAT_BAUOBJEKTROLLE,bw_lycee_block_6000 —[HAT_BAUOBJEKTROLLE]→ bor_empfaengerobjekt (classifies subject as Bauobjektrolle vocab node bor_empfaengerobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030079
EP02-rel-00814,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030080,bw_lycee_esplanade_aussenanlagen,bor_empfaengerobjekt,HAT_BAUOBJEKTROLLE,bw_lycee_esplanade_aussenanlagen —[HAT_BAUOBJEKTROLLE]→ bor_empfaengerobjekt (classifies subject as Bauobjektrolle vocab node bor_empfaengerobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030080
EP02-rel-00815,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030077,bw_lycee_michel_lucius_campus,bor_same_site_donor_receiver,HAT_BAUOBJEKTROLLE,bw_lycee_michel_lucius_campus —[HAT_BAUOBJEKTROLLE]→ bor_same_site_donor_receiver (classifies subject as Bauobjektrolle vocab node bor_same_site_donor_receiver),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030077
EP02-rel-00816,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351025196,bw_lysbueechel_garage_basel,bor_donorobjekt,HAT_BAUOBJEKTROLLE,bw_lysbueechel_garage_basel —[HAT_BAUOBJEKTROLLE]→ bor_donorobjekt (classifies subject as Bauobjektrolle vocab node bor_donorobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351025196
EP02-rel-00817,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351025191,bw_lysp8_basel,bor_empfaengerobjekt,HAT_BAUOBJEKTROLLE,bw_lysp8_basel —[HAT_BAUOBJEKTROLLE]→ bor_empfaengerobjekt (classifies subject as Bauobjektrolle vocab node bor_empfaengerobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351025191
EP02-rel-00818,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155243673164715343,bw_maison_des_canaux_bestandsgebaeude,bor_bestandsobjekt,HAT_BAUOBJEKTROLLE,bw_maison_des_canaux_bestandsgebaeude —[HAT_BAUOBJEKTROLLE]→ bor_bestandsobjekt (classifies subject as Bauobjektrolle vocab node bor_bestandsobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155243673164715343
EP02-rel-00819,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030095,bw_maison_des_canaux_bestandsgebaeude,bor_empfaengerobjekt,HAT_BAUOBJEKTROLLE,bw_maison_des_canaux_bestandsgebaeude —[HAT_BAUOBJEKTROLLE]→ bor_empfaengerobjekt (classifies subject as Bauobjektrolle vocab node bor_empfaengerobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030095
EP02-rel-00820,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030096,bw_maison_des_canaux_unspecified_donors,bor_donorobjekt,HAT_BAUOBJEKTROLLE,bw_maison_des_canaux_unspecified_donors —[HAT_BAUOBJEKTROLLE]→ bor_donorobjekt (classifies subject as Bauobjektrolle vocab node bor_donorobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Materialdepot valid, range :Bauobjektrolle valid; endpoints ['Materialdepot'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030096
EP02-rel-00821,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030105,bw_maison_dna_receiver,bor_empfaengerobjekt,HAT_BAUOBJEKTROLLE,bw_maison_dna_receiver —[HAT_BAUOBJEKTROLLE]→ bor_empfaengerobjekt (classifies subject as Bauobjektrolle vocab node bor_empfaengerobjekt),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_BAUOBJEKTROLLE: domain :Bauwerk valid, range :Bauobjektrolle valid; endpoints ['Bauwerk'] -> ['Bauobjektrolle']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152991873351030105
