claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,source_agent,coverage_level,graph_element_id,match_status
EP01-rel-00868,rel,r_michael_ghyoot__HAT_AKTEURROLLE__ar_reuse_zirkularitaetsberatung,michael_ghyoot,ar_reuse_zirkularitaetsberatung,HAT_AKTEURROLLE,Michaël Ghyoot (michael_ghyoot) has actor role Reuse_Zirkularitaetsberatung (ar_reuse_zirkularitaetsberatung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (michael_ghyoot)-[:HAT_AKTEURROLLE]->(ar_reuse_zirkularitaetsberatung:Akteurrolle name='Reuse_Zirkularitaetsberatung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155275559001921971,rel
EP01-rel-00869,rel,r_michael_ghyoot__HAT_AKTEURROLLE__ar_rueckbau_bauteilernte_logistik,michael_ghyoot,ar_rueckbau_bauteilernte_logistik,HAT_AKTEURROLLE,Michaël Ghyoot (michael_ghyoot) has actor role Rueckbau_Bauteilernte_Logistik (ar_rueckbau_bauteilernte_logistik),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (michael_ghyoot)-[:HAT_AKTEURROLLE]->(ar_rueckbau_bauteilernte_logistik:Akteurrolle name='Rueckbau_Bauteilernte_Logistik'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157527358815607219,rel
EP01-rel-00870,rel,r_michael_polisano__HAT_AKTEURROLLE__ar_entwurf_planung,michael_polisano,ar_entwurf_planung,HAT_AKTEURROLLE,Michael Polisano (michael_polisano) has actor role Entwurf_Planung (ar_entwurf_planung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (michael_polisano)-[:HAT_AKTEURROLLE]->(ar_entwurf_planung:Akteurrolle name='Entwurf_Planung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188236587,rel
EP01-rel-00871,rel,r_michael_polisano__HAT_AKTEURROLLE__ar_reuse_zirkularitaetsberatung,michael_polisano,ar_reuse_zirkularitaetsberatung,HAT_AKTEURROLLE,Michael Polisano (michael_polisano) has actor role Reuse_Zirkularitaetsberatung (ar_reuse_zirkularitaetsberatung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (michael_polisano)-[:HAT_AKTEURROLLE]->(ar_reuse_zirkularitaetsberatung:Akteurrolle name='Reuse_Zirkularitaetsberatung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157527358815607083,rel
EP01-rel-00872,rel,r_michael_schmidlin__HAT_AKTEURROLLE__ar_tragwerksplanung,michael_schmidlin,ar_tragwerksplanung,HAT_AKTEURROLLE,Michael Schmidlin (michael_schmidlin) has actor role Tragwerksplanung (ar_tragwerksplanung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (michael_schmidlin)-[:HAT_AKTEURROLLE]->(ar_tragwerksplanung:Akteurrolle name='Tragwerksplanung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188230850,rel
EP01-rel-00873,rel,r_michel_baars__HAT_AKTEURROLLE__ar_materiallieferung_markt,michel_baars,ar_materiallieferung_markt,HAT_AKTEURROLLE,Michel Baars (michel_baars) has actor role Materiallieferung_Markt (ar_materiallieferung_markt),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (michel_baars)-[:HAT_AKTEURROLLE]->(ar_materiallieferung_markt:Akteurrolle name='Materiallieferung_Markt'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188236756,rel
EP01-rel-00874,rel,r_michel_baars__HAT_AKTEURROLLE__ar_projektmanagement_koordination,michel_baars,ar_projektmanagement_koordination,HAT_AKTEURROLLE,Michel Baars (michel_baars) has actor role Projektmanagement_Koordination (ar_projektmanagement_koordination),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (michel_baars)-[:HAT_AKTEURROLLE]->(ar_projektmanagement_koordination:Akteurrolle name='Projektmanagement_Koordination'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162030958442977748,rel
EP01-rel-00875,rel,r_michel_baars__HAT_AKTEURROLLE__ar_reuse_zirkularitaetsberatung,michel_baars,ar_reuse_zirkularitaetsberatung,HAT_AKTEURROLLE,Michel Baars (michel_baars) has actor role Reuse_Zirkularitaetsberatung (ar_reuse_zirkularitaetsberatung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (michel_baars)-[:HAT_AKTEURROLLE]->(ar_reuse_zirkularitaetsberatung:Akteurrolle name='Reuse_Zirkularitaetsberatung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159779158629292500,rel
EP01-rel-00876,rel,r_michel_baars__HAT_AKTEURROLLE__ar_rueckbau_bauteilernte_logistik,michel_baars,ar_rueckbau_bauteilernte_logistik,HAT_AKTEURROLLE,Michel Baars (michel_baars) has actor role Rueckbau_Bauteilernte_Logistik (ar_rueckbau_bauteilernte_logistik),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (michel_baars)-[:HAT_AKTEURROLLE]->(ar_rueckbau_bauteilernte_logistik:Akteurrolle name='Rueckbau_Bauteilernte_Logistik'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155275559001922004,rel
EP01-rel-00877,rel,r_michel_massmuenster__HAT_AKTEURROLLE__ar_entwurf_planung,michel_massmuenster,ar_entwurf_planung,HAT_AKTEURROLLE,Michel Massmünster (michel_massmuenster) has actor role Entwurf_Planung (ar_entwurf_planung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (michel_massmuenster)-[:HAT_AKTEURROLLE]->(ar_entwurf_planung:Akteurrolle name='Entwurf_Planung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188236374,rel
EP01-rel-00878,rel,r_michel_massmuenster__HAT_AKTEURROLLE__ar_projektmanagement_koordination,michel_massmuenster,ar_projektmanagement_koordination,HAT_AKTEURROLLE,Michel Massmünster (michel_massmuenster) has actor role Projektmanagement_Koordination (ar_projektmanagement_koordination),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (michel_massmuenster)-[:HAT_AKTEURROLLE]->(ar_projektmanagement_koordination:Akteurrolle name='Projektmanagement_Koordination'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157527358815606870,rel
EP01-rel-00879,rel,r_michel_massmuenster__HAT_AKTEURROLLE__ar_reuse_zirkularitaetsberatung,michel_massmuenster,ar_reuse_zirkularitaetsberatung,HAT_AKTEURROLLE,Michel Massmünster (michel_massmuenster) has actor role Reuse_Zirkularitaetsberatung (ar_reuse_zirkularitaetsberatung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (michel_massmuenster)-[:HAT_AKTEURROLLE]->(ar_reuse_zirkularitaetsberatung:Akteurrolle name='Reuse_Zirkularitaetsberatung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155275559001921622,rel
EP01-rel-00880,rel,r_michelle_schneider_zhaw__HAT_AKTEURROLLE__ar_forschung_dokumentation,michelle_schneider_zhaw,ar_forschung_dokumentation,HAT_AKTEURROLLE,Michelle Schneider (michelle_schneider_zhaw) has actor role Forschung_Dokumentation (ar_forschung_dokumentation),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (michelle_schneider_zhaw)-[:HAT_AKTEURROLLE]->(ar_forschung_dokumentation:Akteurrolle name='Forschung_Dokumentation'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188230868,rel
EP01-rel-00881,rel,r_mlr_bw__HAT_AKTEURROLLE__ar_oeffentliche_hand_foerderung,mlr_bw,ar_oeffentliche_hand_foerderung,HAT_AKTEURROLLE,MLR BW (mlr_bw) has actor role Oeffentliche_Hand_Foerderung (ar_oeffentliche_hand_foerderung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (mlr_bw)-[:HAT_AKTEURROLLE]->(ar_oeffentliche_hand_foerderung:Akteurrolle name='Oeffentliche_Hand_Foerderung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188230858,rel
EP01-rel-00882,rel,r_mobat_ingenierie__HAT_AKTEURROLLE__ar_fachplanung_nachweis,mobat_ingenierie,ar_fachplanung_nachweis,HAT_AKTEURROLLE,MOBAT Ingenierie (mobat_ingenierie) has actor role Fachplanung_Nachweis (ar_fachplanung_nachweis),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (mobat_ingenierie)-[:HAT_AKTEURROLLE]->(ar_fachplanung_nachweis:Akteurrolle name='Fachplanung_Nachweis'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919883082036156423,rel
EP01-rel-00883,rel,r_mobius_reemploi__HAT_AKTEURROLLE__ar_aufbereitung_refurbishment,mobius_reemploi,ar_aufbereitung_refurbishment,HAT_AKTEURROLLE,Mobius Réemploi (mobius_reemploi) has actor role Aufbereitung_Refurbishment (ar_aufbereitung_refurbishment),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (mobius_reemploi)-[:HAT_AKTEURROLLE]->(ar_aufbereitung_refurbishment:Akteurrolle name='Aufbereitung_Refurbishment'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14,rel
EP01-rel-00884,rel,r_mobius_reemploi__HAT_AKTEURROLLE__ar_fachplanung_nachweis,mobius_reemploi,ar_fachplanung_nachweis,HAT_AKTEURROLLE,Mobius Réemploi (mobius_reemploi) has actor role Fachplanung_Nachweis (ar_fachplanung_nachweis),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (mobius_reemploi)-[:HAT_AKTEURROLLE]->(ar_fachplanung_nachweis:Akteurrolle name='Fachplanung_Nachweis'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162030958442977714,rel
EP01-rel-00885,rel,r_mobius_reemploi__HAT_AKTEURROLLE__ar_materialbroker,mobius_reemploi,ar_materialbroker,HAT_AKTEURROLLE,Mobius Réemploi (mobius_reemploi) has actor role Materialbroker / Reuse-Marketplace-Betreiber (ar_materialbroker),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (mobius_reemploi)-[:HAT_AKTEURROLLE]->(ar_materialbroker:Akteurrolle name='Materialbroker / Reuse-Marketplace-Betreiber'); live range :Akteurrolle (seed drift: not in seed file)",KEEP,EP-01,domain=Akteur; range=Akteurrolle; seed drift: ar_materialbroker not in controlled_vocabulary.seed.kg.jsonl,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:12,rel
EP01-rel-00886,rel,r_mobius_reemploi__HAT_AKTEURROLLE__ar_materiallieferung_markt,mobius_reemploi,ar_materiallieferung_markt,HAT_AKTEURROLLE,Mobius Réemploi (mobius_reemploi) has actor role Materiallieferung_Markt (ar_materiallieferung_markt),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (mobius_reemploi)-[:HAT_AKTEURROLLE]->(ar_materiallieferung_markt:Akteurrolle name='Materiallieferung_Markt'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188236722,rel
EP01-rel-00887,rel,r_mobius_reemploi__HAT_AKTEURROLLE__ar_nachhaltigkeitsberatung,mobius_reemploi,ar_nachhaltigkeitsberatung,HAT_AKTEURROLLE,Mobius Réemploi (mobius_reemploi) has actor role Nachhaltigkeitsberatung (ar_nachhaltigkeitsberatung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (mobius_reemploi)-[:HAT_AKTEURROLLE]->(ar_nachhaltigkeitsberatung:Akteurrolle name='Nachhaltigkeitsberatung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6926638481477212185,rel
EP01-rel-00888,rel,r_mobius_reemploi__HAT_AKTEURROLLE__ar_reuse_zirkularitaetsberatung,mobius_reemploi,ar_reuse_zirkularitaetsberatung,HAT_AKTEURROLLE,Mobius Réemploi (mobius_reemploi) has actor role Reuse_Zirkularitaetsberatung (ar_reuse_zirkularitaetsberatung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (mobius_reemploi)-[:HAT_AKTEURROLLE]->(ar_reuse_zirkularitaetsberatung:Akteurrolle name='Reuse_Zirkularitaetsberatung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155275559001921970,rel
EP01-rel-00889,rel,r_mobius_reemploi__HAT_AKTEURROLLE__ar_rueckbau_bauteilernte_logistik,mobius_reemploi,ar_rueckbau_bauteilernte_logistik,HAT_AKTEURROLLE,Mobius Réemploi (mobius_reemploi) has actor role Rueckbau_Bauteilernte_Logistik (ar_rueckbau_bauteilernte_logistik),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (mobius_reemploi)-[:HAT_AKTEURROLLE]->(ar_rueckbau_bauteilernte_logistik:Akteurrolle name='Rueckbau_Bauteilernte_Logistik'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157527358815607218,rel
EP01-rel-00890,rel,r_mobius_reemploi__HAT_AKTEURROLLE__ar_software_digitalisierung,mobius_reemploi,ar_software_digitalisierung,HAT_AKTEURROLLE,Mobius Réemploi (mobius_reemploi) has actor role Software_Digitalisierung (ar_software_digitalisierung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (mobius_reemploi)-[:HAT_AKTEURROLLE]->(ar_software_digitalisierung:Akteurrolle name='Software_Digitalisierung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:13,rel
EP01-rel-00891,rel,r_modissa_immobilien_ag__HAT_AKTEURROLLE__ar_bauherr_auftraggeber,modissa_immobilien_ag,ar_bauherr_auftraggeber,HAT_AKTEURROLLE,Modissa Immobilien AG (modissa_immobilien_ag) has actor role Bauherr_Auftraggeber (ar_bauherr_auftraggeber),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (modissa_immobilien_ag)-[:HAT_AKTEURROLLE]->(ar_bauherr_auftraggeber:Akteurrolle name='Bauherr_Auftraggeber'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188235208,rel
EP01-rel-00892,rel,r_moe__HAT_AKTEURROLLE__ar_fachplanung_nachweis,moe,ar_fachplanung_nachweis,HAT_AKTEURROLLE,MOE (moe) has actor role Fachplanung_Nachweis (ar_fachplanung_nachweis),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (moe)-[:HAT_AKTEURROLLE]->(ar_fachplanung_nachweis:Akteurrolle name='Fachplanung_Nachweis'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:7016710474024622087,rel
EP01-rel-00893,rel,r_monotti_ingegneri__HAT_AKTEURROLLE__ar_tragwerksplanung,monotti_ingegneri,ar_tragwerksplanung,HAT_AKTEURROLLE,Monotti Ingegneri (monotti_ingegneri) has actor role Tragwerksplanung (ar_tragwerksplanung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (monotti_ingegneri)-[:HAT_AKTEURROLLE]->(ar_tragwerksplanung:Akteurrolle name='Tragwerksplanung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188230835,rel
EP01-rel-00894,rel,r_namur_croisade_pauvrete__HAT_AKTEURROLLE__ar_materiallieferung_markt,namur_croisade_pauvrete,ar_materiallieferung_markt,HAT_AKTEURROLLE,Namur Croisade pauvreté (namur_croisade_pauvrete) has actor role Materiallieferung_Markt (ar_materiallieferung_markt),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (namur_croisade_pauvrete)-[:HAT_AKTEURROLLE]->(ar_materiallieferung_markt:Akteurrolle name='Materiallieferung_Markt'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6928890281290897418,rel
EP01-rel-00895,rel,r_national_lottery_heritage_fund__HAT_AKTEURROLLE__ar_bauherr_auftraggeber,national_lottery_heritage_fund,ar_bauherr_auftraggeber,HAT_AKTEURROLLE,National Lottery Heritage Fund (national_lottery_heritage_fund) has actor role Bauherr_Auftraggeber (ar_bauherr_auftraggeber),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (national_lottery_heritage_fund)-[:HAT_AKTEURROLLE]->(ar_bauherr_auftraggeber:Akteurrolle name='Bauherr_Auftraggeber'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188235338,rel
EP01-rel-00896,rel,r_nbl_studio__HAT_AKTEURROLLE__ar_bauausfuehrung_fertigung,nbl_studio,ar_bauausfuehrung_fertigung,HAT_AKTEURROLLE,NBL Studio (nbl_studio) has actor role Bauausfuehrung_Fertigung (ar_bauausfuehrung_fertigung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (nbl_studio)-[:HAT_AKTEURROLLE]->(ar_bauausfuehrung_fertigung:Akteurrolle name='Bauausfuehrung_Fertigung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155275559001921695,rel
EP01-rel-00897,rel,r_nbl_studio__HAT_AKTEURROLLE__ar_entwurf_planung,nbl_studio,ar_entwurf_planung,HAT_AKTEURROLLE,NBL Studio (nbl_studio) has actor role Entwurf_Planung (ar_entwurf_planung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (nbl_studio)-[:HAT_AKTEURROLLE]->(ar_entwurf_planung:Akteurrolle name='Entwurf_Planung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188236447,rel
EP01-rel-00898,rel,r_nbl_studio__HAT_AKTEURROLLE__ar_forschung_dokumentation,nbl_studio,ar_forschung_dokumentation,HAT_AKTEURROLLE,NBL Studio (nbl_studio) has actor role Forschung_Dokumentation (ar_forschung_dokumentation),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (nbl_studio)-[:HAT_AKTEURROLLE]->(ar_forschung_dokumentation:Akteurrolle name='Forschung_Dokumentation'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157527358815606943,rel
