claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,coverage_level,graph_element_id
EP03-0565,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629827027,bg_ziegel_mehrere_svanen,bt_wand,HAT_BAUTEILTYP,bg_ziegel_mehrere_svanen -HAT_BAUTEILTYP-> Wand,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_ziegel_mehrere_svanen -HAT_BAUTEILTYP-> bt_wand (Wand); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629827027
EP03-0566,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141783,bg_ziegel_mehrere_thoravej_fassade_zu_boden,bt_boden,HAT_BAUTEILTYP,bg_ziegel_mehrere_thoravej_fassade_zu_boden -HAT_BAUTEILTYP-> Boden,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_ziegel_mehrere_thoravej_fassade_zu_boden -HAT_BAUTEILTYP-> bt_boden (Boden); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141783
EP03-0567,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629827031,bg_ziegel_mehrere_thoravej_fassade_zu_boden,bt_fassade,HAT_BAUTEILTYP,bg_ziegel_mehrere_thoravej_fassade_zu_boden -HAT_BAUTEILTYP-> Fassade,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_ziegel_mehrere_thoravej_fassade_zu_boden -HAT_BAUTEILTYP-> bt_fassade (Fassade); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629827031
EP03-0568,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141758,bg_ziegel_wand_recyclinghaus_abbruchziegel_innenwaende,bt_wand,HAT_BAUTEILTYP,bg_ziegel_wand_recyclinghaus_abbruchziegel_innenwaende -HAT_BAUTEILTYP-> Wand,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge bg_ziegel_wand_recyclinghaus_abbruchziegel_innenwaende -HAT_BAUTEILTYP-> bt_wand (Wand); domain Bauteilgruppe valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141758
EP03-0569,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166499373698287635,btvz_zuerichsee_oberland,bt_ausbau,HAT_BAUTEILTYP,btvz_zuerichsee_oberland -HAT_BAUTEILTYP-> Ausbau,web,https://www.btvz.ch/suchliste/,true,200,PARTIAL,teilweise_belegt,empty quote or page,RESOURCE,EP-03,R07:R07-0188; page fetched but quote weak; actor_node_source_urls,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166499373698287635
EP03-0570,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164247573884602387,btvz_zuerichsee_oberland,bt_boden,HAT_BAUTEILTYP,btvz_zuerichsee_oberland -HAT_BAUTEILTYP-> Boden,web,https://www.btvz.ch/suchliste/,true,200,PARTIAL,teilweise_belegt,empty quote or page,RESOURCE,EP-03,R07:R07-0189; page fetched but quote weak; actor_node_source_urls,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164247573884602387
EP03-0571,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629861395,btvz_zuerichsee_oberland,bt_fenster,HAT_BAUTEILTYP,btvz_zuerichsee_oberland -HAT_BAUTEILTYP-> Fenster,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge btvz_zuerichsee_oberland -HAT_BAUTEILTYP-> bt_fenster (Fenster); domain Akteur valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629861395
EP03-0572,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159743974257231891,btvz_zuerichsee_oberland,bt_gelaender,HAT_BAUTEILTYP,btvz_zuerichsee_oberland -HAT_BAUTEILTYP-> Gelaender,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge btvz_zuerichsee_oberland -HAT_BAUTEILTYP-> bt_gelaender (Gelaender); domain Akteur valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159743974257231891
EP03-0573,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1161995774070917139,btvz_zuerichsee_oberland,bt_technik,HAT_BAUTEILTYP,btvz_zuerichsee_oberland -HAT_BAUTEILTYP-> Technik,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge btvz_zuerichsee_oberland -HAT_BAUTEILTYP-> bt_technik (Technik); domain Akteur valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1161995774070917139
EP03-0574,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443546643,btvz_zuerichsee_oberland,bt_treppe,HAT_BAUTEILTYP,btvz_zuerichsee_oberland -HAT_BAUTEILTYP-> Treppe,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge btvz_zuerichsee_oberland -HAT_BAUTEILTYP-> bt_treppe (Treppe); domain Akteur valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443546643
EP03-0575,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816176147,btvz_zuerichsee_oberland,bt_tuer,HAT_BAUTEILTYP,btvz_zuerichsee_oberland -HAT_BAUTEILTYP-> Tuer,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge btvz_zuerichsee_oberland -HAT_BAUTEILTYP-> bt_tuer (Tuer); domain Akteur valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816176147
EP03-0576,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1171002973325662818,building_spares_market,bt_ausbau,HAT_BAUTEILTYP,building_spares_market -HAT_BAUTEILTYP-> Ausbau,web,https://buildingsparesmarket.co.uk/advert-category/general-building-materials,true,200,PARTIAL,teilweise_belegt,empty quote or page,RESOURCE,EP-03,R07:R07-0190; page fetched but quote weak; actor_node_source_urls,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1171002973325662818
EP03-0577,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816180834,building_spares_market,bt_boden,HAT_BAUTEILTYP,building_spares_market -HAT_BAUTEILTYP-> Boden,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge building_spares_market -HAT_BAUTEILTYP-> bt_boden (Boden); domain Akteur valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816180834
EP03-0578,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629866082,building_spares_market,bt_dach,HAT_BAUTEILTYP,building_spares_market -HAT_BAUTEILTYP-> Dach,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge building_spares_market -HAT_BAUTEILTYP-> bt_dach (Dach); domain Akteur valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629866082
EP03-0579,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443551330,building_spares_market,bt_daemmung,HAT_BAUTEILTYP,building_spares_market -HAT_BAUTEILTYP-> Daemmung,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge building_spares_market -HAT_BAUTEILTYP-> bt_daemmung (Daemmung); domain Akteur valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443551330
EP03-0580,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159743974257236578,building_spares_market,bt_fenster,HAT_BAUTEILTYP,building_spares_market -HAT_BAUTEILTYP-> Fenster,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge building_spares_market -HAT_BAUTEILTYP-> bt_fenster (Fenster); domain Akteur valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159743974257236578
EP03-0581,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1168751173511977570,building_spares_market,bt_technik,HAT_BAUTEILTYP,building_spares_market -HAT_BAUTEILTYP-> Technik,web,https://buildingsparesmarket.co.uk/advert-category/general-building-materials,true,200,PARTIAL,teilweise_belegt,empty quote or page,RESOURCE,EP-03,R07:R07-0191; page fetched but quote weak; actor_node_source_urls,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1168751173511977570
EP03-0582,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1161995774070921826,building_spares_market,bt_traeger,HAT_BAUTEILTYP,building_spares_market -HAT_BAUTEILTYP-> Traeger,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge building_spares_market -HAT_BAUTEILTYP-> bt_traeger (Traeger); domain Akteur valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1161995774070921826
EP03-0583,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164247573884607074,building_spares_market,bt_tuer,HAT_BAUTEILTYP,building_spares_market -HAT_BAUTEILTYP-> Tuer,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge building_spares_market -HAT_BAUTEILTYP-> bt_tuer (Tuer); domain Akteur valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164247573884607074
EP03-0584,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166499373698292322,building_spares_market,bt_wand,HAT_BAUTEILTYP,building_spares_market -HAT_BAUTEILTYP-> Wand,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge building_spares_market -HAT_BAUTEILTYP-> bt_wand (Wand); domain Akteur valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166499373698292322
EP03-0585,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629831783,cleveland_steel_tubes,bt_stuetze,HAT_BAUTEILTYP,cleveland_steel_tubes -HAT_BAUTEILTYP-> Stuetze,web,https://cleveland-steel.com/,true,200,PARTIAL,teilweise_belegt,empty quote or page,RESOURCE,EP-03,R07:R07-0192; page fetched but quote weak; actor_node_source_urls,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629831783
EP03-0586,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816146535,cleveland_steel_tubes,bt_traeger,HAT_BAUTEILTYP,cleveland_steel_tubes -HAT_BAUTEILTYP-> Traeger,web,https://cleveland-steel.com/,true,200,PARTIAL,teilweise_belegt,empty quote or page,RESOURCE,EP-03,R07:R07-0193; page fetched but quote weak; actor_node_source_urls,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816146535
EP03-0587,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1161995774070888877,concular,bt_ausbau,HAT_BAUTEILTYP,concular -HAT_BAUTEILTYP-> Ausbau,web,https://concular.de/urban-mining/,true,200,PARTIAL,teilweise_belegt,empty quote or page,RESOURCE,EP-03,R07:R07-0194; page fetched but quote weak; actor_node_source_urls,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1161995774070888877
EP03-0588,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443518381,concular,bt_boden,HAT_BAUTEILTYP,concular -HAT_BAUTEILTYP-> Boden,web,https://concular.de/urban-mining/,true,200,PARTIAL,teilweise_belegt,empty quote or page,RESOURCE,EP-03,R07:R07-0195; page fetched but quote weak; actor_node_source_urls,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443518381
EP03-0589,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1173254773139315117,concular,bt_dach,HAT_BAUTEILTYP,concular -HAT_BAUTEILTYP-> Dach,web,https://concular.de/urban-mining/,true,200,PARTIAL,teilweise_belegt,empty quote or page,RESOURCE,EP-03,R07:R07-0196; page fetched but quote weak; actor_node_source_urls,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1173254773139315117
EP03-0590,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1175506572953000365,concular,bt_daemmung,HAT_BAUTEILTYP,concular -HAT_BAUTEILTYP-> Daemmung,web,https://concular.de/urban-mining/,true,200,PARTIAL,teilweise_belegt,empty quote or page,RESOURCE,EP-03,R07:R07-0197; page fetched but quote weak; actor_node_source_urls,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1175506572953000365
EP03-0591,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159743974257203629,concular,bt_decke,HAT_BAUTEILTYP,concular -HAT_BAUTEILTYP-> Decke,web,https://concular.de/urban-mining/,true,200,PARTIAL,teilweise_belegt,empty quote or page,RESOURCE,EP-03,R07:R07-0198; page fetched but quote weak; actor_node_source_urls,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159743974257203629
EP03-0592,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164247573884574125,concular,bt_fassade,HAT_BAUTEILTYP,concular -HAT_BAUTEILTYP-> Fassade,web,https://concular.de/urban-mining/,true,200,PARTIAL,teilweise_belegt,empty quote or page,RESOURCE,EP-03,R07:R07-0199; page fetched but quote weak; actor_node_source_urls,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164247573884574125
EP03-0593,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629833133,concular,bt_fenster,HAT_BAUTEILTYP,concular -HAT_BAUTEILTYP-> Fenster,web,https://concular.de/urban-mining/,true,200,PARTIAL,teilweise_belegt,empty quote or page,RESOURCE,EP-03,R07:R07-0200; page fetched but quote weak; actor_node_source_urls,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629833133
EP03-0594,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166499373698259373,concular,bt_technik,HAT_BAUTEILTYP,concular -HAT_BAUTEILTYP-> Technik,web,https://concular.de/urban-mining/,true,200,PARTIAL,teilweise_belegt,empty quote or page,RESOURCE,EP-03,R07:R07-0201; page fetched but quote weak; actor_node_source_urls,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166499373698259373
EP03-0595,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1171002973325629869,concular,bt_traeger,HAT_BAUTEILTYP,concular -HAT_BAUTEILTYP-> Traeger,web,https://concular.de/urban-mining/,true,200,PARTIAL,teilweise_belegt,empty quote or page,RESOURCE,EP-03,R07:R07-0202; page fetched but quote weak; actor_node_source_urls,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1171002973325629869
EP03-0596,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1177758372766685613,concular,bt_treppe,HAT_BAUTEILTYP,concular -HAT_BAUTEILTYP-> Treppe,web,https://concular.de/urban-mining/,true,200,PARTIAL,teilweise_belegt,empty quote or page,RESOURCE,EP-03,R07:R07-0203; page fetched but quote weak; actor_node_source_urls,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1177758372766685613
EP03-0597,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816147885,concular,bt_tuer,HAT_BAUTEILTYP,concular -HAT_BAUTEILTYP-> Tuer,web,https://concular.de/urban-mining/,true,200,PARTIAL,teilweise_belegt,empty quote or page,RESOURCE,EP-03,R07:R07-0204; page fetched but quote weak; actor_node_source_urls,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816147885
EP03-0598,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1168751173511944621,concular,bt_wand,HAT_BAUTEILTYP,concular -HAT_BAUTEILTYP-> Wand,web,https://concular.de/urban-mining/,true,200,PARTIAL,teilweise_belegt,empty quote or page,RESOURCE,EP-03,R07:R07-0205; page fetched but quote weak; actor_node_source_urls,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1168751173511944621
EP03-0599,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816180835,cornermat_retrival,bt_dach,HAT_BAUTEILTYP,cornermat_retrival -HAT_BAUTEILTYP-> Dach,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge cornermat_retrival -HAT_BAUTEILTYP-> bt_dach (Dach); domain Akteur valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816180835
EP03-0600,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629866083,cornermat_retrival,bt_fenster,HAT_BAUTEILTYP,cornermat_retrival -HAT_BAUTEILTYP-> Fenster,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge cornermat_retrival -HAT_BAUTEILTYP-> bt_fenster (Fenster); domain Akteur valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629866083
EP03-0601,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443551331,cornermat_retrival,bt_technik,HAT_BAUTEILTYP,cornermat_retrival -HAT_BAUTEILTYP-> Technik,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge cornermat_retrival -HAT_BAUTEILTYP-> bt_technik (Technik); domain Akteur valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443551331
EP03-0602,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159743974257236579,cornermat_retrival,bt_tuer,HAT_BAUTEILTYP,cornermat_retrival -HAT_BAUTEILTYP-> Tuer,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge cornermat_retrival -HAT_BAUTEILTYP-> bt_tuer (Tuer); domain Akteur valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159743974257236579
EP03-0603,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1161995774070921827,cornermat_retrival,bt_wand,HAT_BAUTEILTYP,cornermat_retrival -HAT_BAUTEILTYP-> Wand,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge cornermat_retrival -HAT_BAUTEILTYP-> bt_wand (Wand); domain Akteur valid; range Bauteiltyp vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1161995774070921827
EP03-0604,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629866085,cycle_zero,bt_boden,HAT_BAUTEILTYP,cycle_zero -HAT_BAUTEILTYP-> Boden,web,https://www.iledefrance.fr/toutes-les-actualites/cycle-zero-la-revolution-numerique-anti-gaspillage-dans-le-btp,true,200,PROVEN,belegt,Article lists carrelage / tiling.,ADD_SOURCE,EP-03,"R07:R07-0086; bauteilboersen_enrichment_json; token_hits=2/4 sample=['article', 'carrelage']; review_run=remediation_r07_2026_06_06",element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629866085
EP03-0605,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443551333,cycle_zero,bt_daemmung,HAT_BAUTEILTYP,cycle_zero -HAT_BAUTEILTYP-> Daemmung,web,https://www.constructionbtp.com/environnement/article/2025/05/22/152917/cycle-zero-des-materiaux-chantier-gratuits-aux-particuliers,true,200,PROVEN,belegt,Secondary article lists isolants.,ADD_SOURCE,EP-03,"R07:R07-0087; bauteilboersen_enrichment_json; token_hits=2/4 sample=['article', 'isolants']; review_run=remediation_r07_2026_06_06",element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443551333
