"final_status","final_role","entity","id","title","origin_group","migration_status","came_from","final_path","current_path"
"include_final","core entity","datenpunkt","Musee_de_Folklore_Mouscron__002__wiederverwendete_Ziegel_alternative_Angabe","wiederverwendete Ziegel alternative Angabe - Musée de Folklore Vie Frontalière / MUSEF, Mouscron – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Musee_de_Folklore_Mouscron.md","_database/datenpunkt/Musee_de_Folklore_Mouscron__002__wiederverwendete_Ziegel_alternative_Angabe/index.md",".\_graph\datenpunkt\Musee_de_Folklore_Mouscron__002__wiederverwendete_Ziegel_alternative_Angabe\index.md"
"include_final","core entity","datenpunkt","Musee_de_Folklore_Mouscron__003__wiederverwendetes_Ziegelvolumen","wiederverwendetes Ziegelvolumen - Musée de Folklore Vie Frontalière / MUSEF, Mouscron – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Musee_de_Folklore_Mouscron.md","_database/datenpunkt/Musee_de_Folklore_Mouscron__003__wiederverwendetes_Ziegelvolumen/index.md",".\_graph\datenpunkt\Musee_de_Folklore_Mouscron__003__wiederverwendetes_Ziegelvolumen\index.md"
"include_final","core entity","datenpunkt","Musee_de_Folklore_Mouscron__004__Herkunftsquellen","Herkunftsquellen - Musée de Folklore Vie Frontalière / MUSEF, Mouscron – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Musee_de_Folklore_Mouscron.md","_database/datenpunkt/Musee_de_Folklore_Mouscron__004__Herkunftsquellen/index.md",".\_graph\datenpunkt\Musee_de_Folklore_Mouscron__004__Herkunftsquellen\index.md"
"include_final","core entity","datenpunkt","Musee_de_Folklore_Mouscron__005__Reuse_Ziegelanteil","Reuse-Ziegelanteil - Musée de Folklore Vie Frontalière / MUSEF, Mouscron – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Musee_de_Folklore_Mouscron.md","_database/datenpunkt/Musee_de_Folklore_Mouscron__005__Reuse_Ziegelanteil/index.md",".\_graph\datenpunkt\Musee_de_Folklore_Mouscron__005__Reuse_Ziegelanteil\index.md"
"include_final","core entity","datenpunkt","Musee_de_Folklore_Mouscron__006__Extension","Extension - Musée de Folklore Vie Frontalière / MUSEF, Mouscron – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Musee_de_Folklore_Mouscron.md","_database/datenpunkt/Musee_de_Folklore_Mouscron__006__Extension/index.md",".\_graph\datenpunkt\Musee_de_Folklore_Mouscron__006__Extension\index.md"
"include_final","core entity","datenpunkt","Musee_de_Folklore_Mouscron__007__Renovation","Renovation - Musée de Folklore Vie Frontalière / MUSEF, Mouscron – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Musee_de_Folklore_Mouscron.md","_database/datenpunkt/Musee_de_Folklore_Mouscron__007__Renovation/index.md",".\_graph\datenpunkt\Musee_de_Folklore_Mouscron__007__Renovation\index.md"
"include_final","core entity","datenpunkt","Musee_de_Folklore_Mouscron__008__Park","Park - Musée de Folklore Vie Frontalière / MUSEF, Mouscron – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Musee_de_Folklore_Mouscron.md","_database/datenpunkt/Musee_de_Folklore_Mouscron__008__Park/index.md",".\_graph\datenpunkt\Musee_de_Folklore_Mouscron__008__Park\index.md"
"include_final","core entity","datenpunkt","Musee_de_Folklore_Mouscron__009__Gesamtfl_che_alternative_Quelle","Gesamtfläche alternative Quelle - Musée de Folklore Vie Frontalière / MUSEF, Mouscron – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Musee_de_Folklore_Mouscron.md","_database/datenpunkt/Musee_de_Folklore_Mouscron__009__Gesamtfl_che_alternative_Quelle/index.md",".\_graph\datenpunkt\Musee_de_Folklore_Mouscron__009__Gesamtfl_che_alternative_Quelle\index.md"
"include_final","core entity","datenpunkt","Musee_de_Folklore_Mouscron__010__Architektur_Budget","Architektur-Budget - Musée de Folklore Vie Frontalière / MUSEF, Mouscron – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Musee_de_Folklore_Mouscron.md","_database/datenpunkt/Musee_de_Folklore_Mouscron__010__Architektur_Budget/index.md",".\_graph\datenpunkt\Musee_de_Folklore_Mouscron__010__Architektur_Budget\index.md"
"include_final","core entity","datenpunkt","Musee_de_Folklore_Mouscron__011__Kunstintervention_Budget","Kunstintervention Budget - Musée de Folklore Vie Frontalière / MUSEF, Mouscron – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Musee_de_Folklore_Mouscron.md","_database/datenpunkt/Musee_de_Folklore_Mouscron__011__Kunstintervention_Budget/index.md",".\_graph\datenpunkt\Musee_de_Folklore_Mouscron__011__Kunstintervention_Budget\index.md"
"include_final","core entity","datenpunkt","Peoples_Pavilion_Eindhoven__001__Fl_che","Fläche - People’s Pavilion, Eindhoven — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Peoples_Pavilion_Eindhoven.md","_database/datenpunkt/Peoples_Pavilion_Eindhoven__001__Fl_che/index.md",".\_graph\datenpunkt\Peoples_Pavilion_Eindhoven__001__Fl_che\index.md"
"include_final","core entity","datenpunkt","Peoples_Pavilion_Eindhoven__002__Standzeit","Standzeit - People’s Pavilion, Eindhoven — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Peoples_Pavilion_Eindhoven.md","_database/datenpunkt/Peoples_Pavilion_Eindhoven__002__Standzeit/index.md",".\_graph\datenpunkt\Peoples_Pavilion_Eindhoven__002__Standzeit\index.md"
"include_final","core entity","datenpunkt","Peoples_Pavilion_Eindhoven__003__borrowed_materials","borrowed materials - People’s Pavilion, Eindhoven — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Peoples_Pavilion_Eindhoven.md","_database/datenpunkt/Peoples_Pavilion_Eindhoven__003__borrowed_materials/index.md",".\_graph\datenpunkt\Peoples_Pavilion_Eindhoven__003__borrowed_materials\index.md"
"include_final","core entity","datenpunkt","Peoples_Pavilion_Eindhoven__004__Kunststoffschindeln","Kunststoffschindeln - People’s Pavilion, Eindhoven — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Peoples_Pavilion_Eindhoven.md","_database/datenpunkt/Peoples_Pavilion_Eindhoven__004__Kunststoffschindeln/index.md",".\_graph\datenpunkt\Peoples_Pavilion_Eindhoven__004__Kunststoffschindeln\index.md"
"include_final","core entity","datenpunkt","Plattenpalast_Berlin__001__wiederverwendete_Betonplatten","wiederverwendete Betonplatten - Plattenpalast Berlin — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Plattenpalast_Berlin.md","_database/datenpunkt/Plattenpalast_Berlin__001__wiederverwendete_Betonplatten/index.md",".\_graph\datenpunkt\Plattenpalast_Berlin__001__wiederverwendete_Betonplatten\index.md"
"include_final","core entity","datenpunkt","Plattenpalast_Berlin__002__Fl_che","Fläche - Plattenpalast Berlin — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Plattenpalast_Berlin.md","_database/datenpunkt/Plattenpalast_Berlin__002__Fl_che/index.md",".\_graph\datenpunkt\Plattenpalast_Berlin__002__Fl_che\index.md"
"include_final","core entity","datenpunkt","Plattenpalast_Berlin__003__Einzelgewicht_Betonplatte","Einzelgewicht Betonplatte - Plattenpalast Berlin — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Plattenpalast_Berlin.md","_database/datenpunkt/Plattenpalast_Berlin__003__Einzelgewicht_Betonplatte/index.md",".\_graph\datenpunkt\Plattenpalast_Berlin__003__Einzelgewicht_Betonplatte\index.md"
"include_final","core entity","datenpunkt","Plattenpalast_Berlin__004__Montagezeit_Plattenaufbau","Montagezeit Plattenaufbau - Plattenpalast Berlin — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Plattenpalast_Berlin.md","_database/datenpunkt/Plattenpalast_Berlin__004__Montagezeit_Plattenaufbau/index.md",".\_graph\datenpunkt\Plattenpalast_Berlin__004__Montagezeit_Plattenaufbau\index.md"
"include_final","core entity","datenpunkt","Plattenpalast_Berlin__005__wiederverwendete_Fensterrahmen","wiederverwendete Fensterrahmen - Plattenpalast Berlin — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Plattenpalast_Berlin.md","_database/datenpunkt/Plattenpalast_Berlin__005__wiederverwendete_Fensterrahmen/index.md",".\_graph\datenpunkt\Plattenpalast_Berlin__005__wiederverwendete_Fensterrahmen\index.md"
"include_final","core entity","datenpunkt","Plattenvereinigung_Berlin__001__Bauteilherk_nfte","Bauteilherkünfte - Plattenvereinigung Berlin — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Plattenvereinigung_Berlin.md","_database/datenpunkt/Plattenvereinigung_Berlin__001__Bauteilherk_nfte/index.md",".\_graph\datenpunkt\Plattenvereinigung_Berlin__001__Bauteilherk_nfte\index.md"
"include_final","core entity","datenpunkt","Plattenvereinigung_Berlin__002__Entwicklung_in_Peter_Behrens_Halle","Entwicklung in Peter-Behrens-Halle - Plattenvereinigung Berlin — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Plattenvereinigung_Berlin.md","_database/datenpunkt/Plattenvereinigung_Berlin__002__Entwicklung_in_Peter_Behrens_Halle/index.md",".\_graph\datenpunkt\Plattenvereinigung_Berlin__002__Entwicklung_in_Peter_Behrens_Halle\index.md"
"include_final","core entity","datenpunkt","Plattenvereinigung_Berlin__003__Umsetzung_Tempelhofer_Feld","Umsetzung Tempelhofer Feld - Plattenvereinigung Berlin — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Plattenvereinigung_Berlin.md","_database/datenpunkt/Plattenvereinigung_Berlin__003__Umsetzung_Tempelhofer_Feld/index.md",".\_graph\datenpunkt\Plattenvereinigung_Berlin__003__Umsetzung_Tempelhofer_Feld\index.md"
"include_final","core entity","datenpunkt","PLP_London_HQ_Circular_Studio_Fitout__001__Fl_che","Fläche - PLP Architecture HQ / Circular Studio Fit-out, London — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\PLP_London_HQ_Circular_Studio_Fitout.md","_database/datenpunkt/PLP_London_HQ_Circular_Studio_Fitout__001__Fl_che/index.md",".\_graph\datenpunkt\PLP_London_HQ_Circular_Studio_Fitout__001__Fl_che\index.md"
"include_final","core entity","datenpunkt","PLP_London_HQ_Circular_Studio_Fitout__002__Reused_donated_materials","Reused/donated materials - PLP Architecture HQ / Circular Studio Fit-out, London — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\PLP_London_HQ_Circular_Studio_Fitout.md","_database/datenpunkt/PLP_London_HQ_Circular_Studio_Fitout__002__Reused_donated_materials/index.md",".\_graph\datenpunkt\PLP_London_HQ_Circular_Studio_Fitout__002__Reused_donated_materials\index.md"
"include_final","core entity","datenpunkt","PLP_London_HQ_Circular_Studio_Fitout__003__Recycled_materials","Recycled materials - PLP Architecture HQ / Circular Studio Fit-out, London — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\PLP_London_HQ_Circular_Studio_Fitout.md","_database/datenpunkt/PLP_London_HQ_Circular_Studio_Fitout__003__Recycled_materials/index.md",".\_graph\datenpunkt\PLP_London_HQ_Circular_Studio_Fitout__003__Recycled_materials\index.md"
"include_final","core entity","datenpunkt","PLP_London_HQ_Circular_Studio_Fitout__004__Embodied_carbon_reduction","Embodied-carbon reduction - PLP Architecture HQ / Circular Studio Fit-out, London — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\PLP_London_HQ_Circular_Studio_Fitout.md","_database/datenpunkt/PLP_London_HQ_Circular_Studio_Fitout__004__Embodied_carbon_reduction/index.md",".\_graph\datenpunkt\PLP_London_HQ_Circular_Studio_Fitout__004__Embodied_carbon_reduction\index.md"
"include_final","core entity","datenpunkt","PLP_London_HQ_Circular_Studio_Fitout__005__CO_diverted_from_landfill","CO₂ „diverted from landfill“ - PLP Architecture HQ / Circular Studio Fit-out, London — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\PLP_London_HQ_Circular_Studio_Fitout.md","_database/datenpunkt/PLP_London_HQ_Circular_Studio_Fitout__005__CO_diverted_from_landfill/index.md",".\_graph\datenpunkt\PLP_London_HQ_Circular_Studio_Fitout__005__CO_diverted_from_landfill\index.md"
"include_final","core entity","datenpunkt","PLP_London_HQ_Circular_Studio_Fitout__006__Kosten","Kosten - PLP Architecture HQ / Circular Studio Fit-out, London — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\PLP_London_HQ_Circular_Studio_Fitout.md","_database/datenpunkt/PLP_London_HQ_Circular_Studio_Fitout__006__Kosten/index.md",".\_graph\datenpunkt\PLP_London_HQ_Circular_Studio_Fitout__006__Kosten\index.md"
"include_final","core entity","datenpunkt","PLP_London_HQ_Circular_Studio_Fitout__007__Kostenreduktion","Kostenreduktion - PLP Architecture HQ / Circular Studio Fit-out, London — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\PLP_London_HQ_Circular_Studio_Fitout.md","_database/datenpunkt/PLP_London_HQ_Circular_Studio_Fitout__007__Kostenreduktion/index.md",".\_graph\datenpunkt\PLP_London_HQ_Circular_Studio_Fitout__007__Kostenreduktion\index.md"
"include_final","core entity","datenpunkt","ReCrete_footbridge_reused_concrete_blocks__001__Anzahl_Betonbl_cke","Anzahl Betonblöcke - Re:Crete footbridge — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\ReCrete_footbridge_reused_concrete_blocks.md","_database/datenpunkt/ReCrete_footbridge_reused_concrete_blocks__001__Anzahl_Betonbl_cke/index.md",".\_graph\datenpunkt\ReCrete_footbridge_reused_concrete_blocks__001__Anzahl_Betonbl_cke\index.md"
"include_final","core entity","datenpunkt","ReCrete_footbridge_reused_concrete_blocks__002__Spannweite","Spannweite - Re:Crete footbridge — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\ReCrete_footbridge_reused_concrete_blocks.md","_database/datenpunkt/ReCrete_footbridge_reused_concrete_blocks__002__Spannweite/index.md",".\_graph\datenpunkt\ReCrete_footbridge_reused_concrete_blocks__002__Spannweite\index.md"
"include_final","core entity","datenpunkt","ReCrete_footbridge_reused_concrete_blocks__003__Stich_rise","Stich / rise - Re:Crete footbridge — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\ReCrete_footbridge_reused_concrete_blocks.md","_database/datenpunkt/ReCrete_footbridge_reused_concrete_blocks__003__Stich_rise/index.md",".\_graph\datenpunkt\ReCrete_footbridge_reused_concrete_blocks__003__Stich_rise\index.md"
"include_final","core entity","datenpunkt","ReCrete_footbridge_reused_concrete_blocks__004__Breite","Breite - Re:Crete footbridge — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\ReCrete_footbridge_reused_concrete_blocks.md","_database/datenpunkt/ReCrete_footbridge_reused_concrete_blocks__004__Breite/index.md",".\_graph\datenpunkt\ReCrete_footbridge_reused_concrete_blocks__004__Breite\index.md"
"include_final","core entity","datenpunkt","ReCrete_footbridge_reused_concrete_blocks__005__ffnungswinkel","Öffnungswinkel - Re:Crete footbridge — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\ReCrete_footbridge_reused_concrete_blocks.md","_database/datenpunkt/ReCrete_footbridge_reused_concrete_blocks__005__ffnungswinkel/index.md",".\_graph\datenpunkt\ReCrete_footbridge_reused_concrete_blocks__005__ffnungswinkel\index.md"
"include_final","core entity","datenpunkt","ReCrete_footbridge_reused_concrete_blocks__006__Global_Warming_Potential_gegen_ber_Recyclingbeto","Global Warming Potential gegenüber Recyclingbeton-Alternative - Re:Crete footbridge — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\ReCrete_footbridge_reused_concrete_blocks.md","_database/datenpunkt/ReCrete_footbridge_reused_concrete_blocks__006__Global_Warming_Potential_gegen_ber_Recyclingbeto/index.md",".\_graph\datenpunkt\ReCrete_footbridge_reused_concrete_blocks__006__Global_Warming_Potential_gegen_ber_Recyclingbeto\index.md"
"include_final","core entity","datenpunkt","ReCrete_footbridge_reused_concrete_blocks__007__Global_Warming_Potential_gegen_ber_Stahl_Alterna","Global Warming Potential gegenüber Stahl-Alternative - Re:Crete footbridge — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\ReCrete_footbridge_reused_concrete_blocks.md","_database/datenpunkt/ReCrete_footbridge_reused_concrete_blocks__007__Global_Warming_Potential_gegen_ber_Stahl_Alterna/index.md",".\_graph\datenpunkt\ReCrete_footbridge_reused_concrete_blocks__007__Global_Warming_Potential_gegen_ber_Stahl_Alterna\index.md"
"include_final","core entity","datenpunkt","ReCrete_footbridge_reused_concrete_blocks__008__Global_Warming_Potential_gegen_ber_Holz_Alternat","Global Warming Potential gegenüber Holz-Alternative - Re:Crete footbridge — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\ReCrete_footbridge_reused_concrete_blocks.md","_database/datenpunkt/ReCrete_footbridge_reused_concrete_blocks__008__Global_Warming_Potential_gegen_ber_Holz_Alternat/index.md",".\_graph\datenpunkt\ReCrete_footbridge_reused_concrete_blocks__008__Global_Warming_Potential_gegen_ber_Holz_Alternat\index.md"
