source,source_entity,source_id,relation,target,target_entity,target_id,field,raw_label,confidence,resolution_rule,legacy_path,original_source,original_relation,original_target,edge_cleaning
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__004__Fenster,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__004__Fenster,has_logistik,logistik/Lagerung,logistik,Lagerung,PROZESS UND LOGISTIK,Lagerung | Bauteile bis Einbau gelagert | Lagerverwaltung | Lagerflächen,rule_medium,table_50k_has_logistik_process_logistik,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__004__Fenster,has_logistik,logistik/Lagerung,added_gap_50k
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__005__Fassadenbleche_Profilbleche,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__005__Fassadenbleche_Profilbleche,has_logistik,logistik/Lagerflaeche,logistik,Lagerflaeche,PROZESS UND LOGISTIK,Lagerung | Bauteile bis Einbau gelagert | Lagerverwaltung | Lagerflächen,rule_medium,table_50k_has_logistik_process_logistik,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__005__Fassadenbleche_Profilbleche,has_logistik,logistik/Lagerflaeche,added_gap_50k
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__005__Fassadenbleche_Profilbleche,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__005__Fassadenbleche_Profilbleche,has_logistik,logistik/Lagerung,logistik,Lagerung,PROZESS UND LOGISTIK,Lagerung | Bauteile bis Einbau gelagert | Lagerverwaltung | Lagerflächen,rule_medium,table_50k_has_logistik_process_logistik,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__005__Fassadenbleche_Profilbleche,has_logistik,logistik/Lagerung,added_gap_50k
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__006__EPS_D_mmung,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__006__EPS_D_mmung,has_logistik,logistik/Lagerflaeche,logistik,Lagerflaeche,PROZESS UND LOGISTIK,Lagerung | Bauteile bis Einbau gelagert | Lagerverwaltung | Lagerflächen,rule_medium,table_50k_has_logistik_process_logistik,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__006__EPS_D_mmung,has_logistik,logistik/Lagerflaeche,added_gap_50k
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__006__EPS_D_mmung,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__006__EPS_D_mmung,has_logistik,logistik/Lagerung,logistik,Lagerung,PROZESS UND LOGISTIK,Lagerung | Bauteile bis Einbau gelagert | Lagerverwaltung | Lagerflächen,rule_medium,table_50k_has_logistik_process_logistik,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__006__EPS_D_mmung,has_logistik,logistik/Lagerung,added_gap_50k
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__007__Holzdachelemente,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__007__Holzdachelemente,has_logistik,logistik/Lagerflaeche,logistik,Lagerflaeche,PROZESS UND LOGISTIK,Lagerung | Bauteile bis Einbau gelagert | Lagerverwaltung | Lagerflächen,rule_medium,table_50k_has_logistik_process_logistik,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__007__Holzdachelemente,has_logistik,logistik/Lagerflaeche,added_gap_50k
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__007__Holzdachelemente,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__007__Holzdachelemente,has_logistik,logistik/Lagerung,logistik,Lagerung,PROZESS UND LOGISTIK,Lagerung | Bauteile bis Einbau gelagert | Lagerverwaltung | Lagerflächen,rule_medium,table_50k_has_logistik_process_logistik,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__007__Holzdachelemente,has_logistik,logistik/Lagerung,added_gap_50k
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__008__T_ren,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__008__T_ren,has_logistik,logistik/Lagerflaeche,logistik,Lagerflaeche,PROZESS UND LOGISTIK,Lagerung | Bauteile bis Einbau gelagert | Lagerverwaltung | Lagerflächen,rule_medium,table_50k_has_logistik_process_logistik,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__008__T_ren,has_logistik,logistik/Lagerflaeche,added_gap_50k
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__008__T_ren,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__008__T_ren,has_logistik,logistik/Lagerung,logistik,Lagerung,PROZESS UND LOGISTIK,Lagerung | Bauteile bis Einbau gelagert | Lagerverwaltung | Lagerflächen,rule_medium,table_50k_has_logistik_process_logistik,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__008__T_ren,has_logistik,logistik/Lagerung,added_gap_50k
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__009__Dreischichtplatten_Holzplatten,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__009__Dreischichtplatten_Holzplatten,has_logistik,logistik/Lagerflaeche,logistik,Lagerflaeche,PROZESS UND LOGISTIK,Lagerung | Bauteile bis Einbau gelagert | Lagerverwaltung | Lagerflächen,rule_medium,table_50k_has_logistik_process_logistik,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__009__Dreischichtplatten_Holzplatten,has_logistik,logistik/Lagerflaeche,added_gap_50k
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__009__Dreischichtplatten_Holzplatten,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__009__Dreischichtplatten_Holzplatten,has_logistik,logistik/Lagerung,logistik,Lagerung,PROZESS UND LOGISTIK,Lagerung | Bauteile bis Einbau gelagert | Lagerverwaltung | Lagerflächen,rule_medium,table_50k_has_logistik_process_logistik,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__009__Dreischichtplatten_Holzplatten,has_logistik,logistik/Lagerung,added_gap_50k
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__010__Naturstein_Granitplatten,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__010__Naturstein_Granitplatten,has_logistik,logistik/Lagerflaeche,logistik,Lagerflaeche,PROZESS UND LOGISTIK,Lagerung | Bauteile bis Einbau gelagert | Lagerverwaltung | Lagerflächen,rule_medium,table_50k_has_logistik_process_logistik,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__010__Naturstein_Granitplatten,has_logistik,logistik/Lagerflaeche,added_gap_50k
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__010__Naturstein_Granitplatten,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__010__Naturstein_Granitplatten,has_logistik,logistik/Lagerung,logistik,Lagerung,PROZESS UND LOGISTIK,Lagerung | Bauteile bis Einbau gelagert | Lagerverwaltung | Lagerflächen,rule_medium,table_50k_has_logistik_process_logistik,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__010__Naturstein_Granitplatten,has_logistik,logistik/Lagerung,added_gap_50k
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__011__Klinker_Backstein,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__011__Klinker_Backstein,has_logistik,logistik/Lagerflaeche,logistik,Lagerflaeche,PROZESS UND LOGISTIK,Lagerung | Bauteile bis Einbau gelagert | Lagerverwaltung | Lagerflächen,rule_medium,table_50k_has_logistik_process_logistik,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__011__Klinker_Backstein,has_logistik,logistik/Lagerflaeche,added_gap_50k
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__011__Klinker_Backstein,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__011__Klinker_Backstein,has_logistik,logistik/Lagerung,logistik,Lagerung,PROZESS UND LOGISTIK,Lagerung | Bauteile bis Einbau gelagert | Lagerverwaltung | Lagerflächen,rule_medium,table_50k_has_logistik_process_logistik,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__011__Klinker_Backstein,has_logistik,logistik/Lagerung,added_gap_50k
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,has_wirtschaft,wirtschaft/Kostenvergleich,wirtschaft,Kostenvergleich,ENTITAETEN-MAPPING:Wirtschaft,Kosten etwa vergleichbar mit ähnlichem Neubau | Kostenwirkung | genaue Kosten unbekannt,rule_medium,table_50l_has_wirtschaft_case_economy,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,has_wirtschaft,wirtschaft/Kostenvergleich,added_gap_50l
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken,has_wirtschaft,wirtschaft/Kostenvergleich,wirtschaft,Kostenvergleich,ENTITAETEN-MAPPING:Wirtschaft,Kosten etwa vergleichbar mit ähnlichem Neubau | Kostenwirkung | genaue Kosten unbekannt,rule_medium,table_50l_has_wirtschaft_case_economy,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken,has_wirtschaft,wirtschaft/Kostenvergleich,added_gap_50l
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,has_wirtschaft,wirtschaft/Kostenvergleich,wirtschaft,Kostenvergleich,ENTITAETEN-MAPPING:Wirtschaft,Kosten etwa vergleichbar mit ähnlichem Neubau | Kostenwirkung | genaue Kosten unbekannt,rule_medium,table_50l_has_wirtschaft_case_economy,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,has_wirtschaft,wirtschaft/Kostenvergleich,added_gap_50l
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__004__Fenster,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__004__Fenster,has_wirtschaft,wirtschaft/Kostenvergleich,wirtschaft,Kostenvergleich,ENTITAETEN-MAPPING:Wirtschaft,Kosten etwa vergleichbar mit ähnlichem Neubau | Kostenwirkung | genaue Kosten unbekannt,rule_medium,table_50l_has_wirtschaft_case_economy,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__004__Fenster,has_wirtschaft,wirtschaft/Kostenvergleich,added_gap_50l
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__005__Fassadenbleche_Profilbleche,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__005__Fassadenbleche_Profilbleche,has_wirtschaft,wirtschaft/Kostenvergleich,wirtschaft,Kostenvergleich,ENTITAETEN-MAPPING:Wirtschaft,Kosten etwa vergleichbar mit ähnlichem Neubau | Kostenwirkung | genaue Kosten unbekannt,rule_medium,table_50l_has_wirtschaft_case_economy,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__005__Fassadenbleche_Profilbleche,has_wirtschaft,wirtschaft/Kostenvergleich,added_gap_50l
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__006__EPS_D_mmung,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__006__EPS_D_mmung,has_wirtschaft,wirtschaft/Kostenvergleich,wirtschaft,Kostenvergleich,ENTITAETEN-MAPPING:Wirtschaft,Kosten etwa vergleichbar mit ähnlichem Neubau | Kostenwirkung | genaue Kosten unbekannt,rule_medium,table_50l_has_wirtschaft_case_economy,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__006__EPS_D_mmung,has_wirtschaft,wirtschaft/Kostenvergleich,added_gap_50l
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__007__Holzdachelemente,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__007__Holzdachelemente,has_wirtschaft,wirtschaft/Kostenvergleich,wirtschaft,Kostenvergleich,ENTITAETEN-MAPPING:Wirtschaft,Kosten etwa vergleichbar mit ähnlichem Neubau | Kostenwirkung | genaue Kosten unbekannt,rule_medium,table_50l_has_wirtschaft_case_economy,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__007__Holzdachelemente,has_wirtschaft,wirtschaft/Kostenvergleich,added_gap_50l
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__008__T_ren,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__008__T_ren,has_wirtschaft,wirtschaft/Kostenvergleich,wirtschaft,Kostenvergleich,ENTITAETEN-MAPPING:Wirtschaft,Kosten etwa vergleichbar mit ähnlichem Neubau | Kostenwirkung | genaue Kosten unbekannt,rule_medium,table_50l_has_wirtschaft_case_economy,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__008__T_ren,has_wirtschaft,wirtschaft/Kostenvergleich,added_gap_50l
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__009__Dreischichtplatten_Holzplatten,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__009__Dreischichtplatten_Holzplatten,has_wirtschaft,wirtschaft/Kostenvergleich,wirtschaft,Kostenvergleich,ENTITAETEN-MAPPING:Wirtschaft,Kosten etwa vergleichbar mit ähnlichem Neubau | Kostenwirkung | genaue Kosten unbekannt,rule_medium,table_50l_has_wirtschaft_case_economy,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__009__Dreischichtplatten_Holzplatten,has_wirtschaft,wirtschaft/Kostenvergleich,added_gap_50l
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__010__Naturstein_Granitplatten,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__010__Naturstein_Granitplatten,has_wirtschaft,wirtschaft/Kostenvergleich,wirtschaft,Kostenvergleich,ENTITAETEN-MAPPING:Wirtschaft,Kosten etwa vergleichbar mit ähnlichem Neubau | Kostenwirkung | genaue Kosten unbekannt,rule_medium,table_50l_has_wirtschaft_case_economy,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__010__Naturstein_Granitplatten,has_wirtschaft,wirtschaft/Kostenvergleich,added_gap_50l
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__011__Klinker_Backstein,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__011__Klinker_Backstein,has_wirtschaft,wirtschaft/Kostenvergleich,wirtschaft,Kostenvergleich,ENTITAETEN-MAPPING:Wirtschaft,Kosten etwa vergleichbar mit ähnlichem Neubau | Kostenwirkung | genaue Kosten unbekannt,rule_medium,table_50l_has_wirtschaft_case_economy,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__011__Klinker_Backstein,has_wirtschaft,wirtschaft/Kostenvergleich,added_gap_50l
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__008__T_ren,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__008__T_ren,has_rechtliche_bedingung,rechtliche_bedingung/Zulassung_im_Einzelfall,rechtliche_bedingung,Zulassung_im_Einzelfall,FRONTMATTER:huerde_label,Zulassung,rule_medium,label_50m_has_rechtliche_bedingung_component_label,,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__008__T_ren,has_rechtliche_bedingung,rechtliche_bedingung/Zulassung_im_Einzelfall,added_gap_50m
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,has_rechtliche_bedingung,rechtliche_bedingung/Zulassung_im_Einzelfall,rechtliche_bedingung,Zulassung_im_Einzelfall,"TECHNIK, LEISTUNG, NORMEN",Zulassung | öffentlich nicht detailliert | rechtssichere Verwendung | Bauteilreuse nicht Standard | projektbezogene Nachweise | [S6],rule_medium,table_50m_has_rechtliche_bedingung_case_law,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,has_rechtliche_bedingung,rechtliche_bedingung/Zulassung_im_Einzelfall,added_gap_50m
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken,has_rechtliche_bedingung,rechtliche_bedingung/Zulassung_im_Einzelfall,rechtliche_bedingung,Zulassung_im_Einzelfall,"TECHNIK, LEISTUNG, NORMEN",Zulassung | öffentlich nicht detailliert | rechtssichere Verwendung | Bauteilreuse nicht Standard | projektbezogene Nachweise | [S6],rule_medium,table_50m_has_rechtliche_bedingung_case_law,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken,has_rechtliche_bedingung,rechtliche_bedingung/Zulassung_im_Einzelfall,added_gap_50m
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,has_rechtliche_bedingung,rechtliche_bedingung/Zulassung_im_Einzelfall,rechtliche_bedingung,Zulassung_im_Einzelfall,"TECHNIK, LEISTUNG, NORMEN",Zulassung | öffentlich nicht detailliert | rechtssichere Verwendung | Bauteilreuse nicht Standard | projektbezogene Nachweise | [S6],rule_medium,table_50m_has_rechtliche_bedingung_case_law,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,has_rechtliche_bedingung,rechtliche_bedingung/Zulassung_im_Einzelfall,added_gap_50m
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__004__Fenster,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__004__Fenster,has_rechtliche_bedingung,rechtliche_bedingung/Zulassung_im_Einzelfall,rechtliche_bedingung,Zulassung_im_Einzelfall,"TECHNIK, LEISTUNG, NORMEN",Zulassung | öffentlich nicht detailliert | rechtssichere Verwendung | Bauteilreuse nicht Standard | projektbezogene Nachweise | [S6],rule_medium,table_50m_has_rechtliche_bedingung_case_law,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__004__Fenster,has_rechtliche_bedingung,rechtliche_bedingung/Zulassung_im_Einzelfall,added_gap_50m
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__005__Fassadenbleche_Profilbleche,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__005__Fassadenbleche_Profilbleche,has_rechtliche_bedingung,rechtliche_bedingung/Zulassung_im_Einzelfall,rechtliche_bedingung,Zulassung_im_Einzelfall,"TECHNIK, LEISTUNG, NORMEN",Zulassung | öffentlich nicht detailliert | rechtssichere Verwendung | Bauteilreuse nicht Standard | projektbezogene Nachweise | [S6],rule_medium,table_50m_has_rechtliche_bedingung_case_law,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__005__Fassadenbleche_Profilbleche,has_rechtliche_bedingung,rechtliche_bedingung/Zulassung_im_Einzelfall,added_gap_50m
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__006__EPS_D_mmung,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__006__EPS_D_mmung,has_rechtliche_bedingung,rechtliche_bedingung/Zulassung_im_Einzelfall,rechtliche_bedingung,Zulassung_im_Einzelfall,"TECHNIK, LEISTUNG, NORMEN",Zulassung | öffentlich nicht detailliert | rechtssichere Verwendung | Bauteilreuse nicht Standard | projektbezogene Nachweise | [S6],rule_medium,table_50m_has_rechtliche_bedingung_case_law,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__006__EPS_D_mmung,has_rechtliche_bedingung,rechtliche_bedingung/Zulassung_im_Einzelfall,added_gap_50m
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__007__Holzdachelemente,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__007__Holzdachelemente,has_rechtliche_bedingung,rechtliche_bedingung/Zulassung_im_Einzelfall,rechtliche_bedingung,Zulassung_im_Einzelfall,"TECHNIK, LEISTUNG, NORMEN",Zulassung | öffentlich nicht detailliert | rechtssichere Verwendung | Bauteilreuse nicht Standard | projektbezogene Nachweise | [S6],rule_medium,table_50m_has_rechtliche_bedingung_case_law,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__007__Holzdachelemente,has_rechtliche_bedingung,rechtliche_bedingung/Zulassung_im_Einzelfall,added_gap_50m
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__009__Dreischichtplatten_Holzplatten,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__009__Dreischichtplatten_Holzplatten,has_rechtliche_bedingung,rechtliche_bedingung/Zulassung_im_Einzelfall,rechtliche_bedingung,Zulassung_im_Einzelfall,"TECHNIK, LEISTUNG, NORMEN",Zulassung | öffentlich nicht detailliert | rechtssichere Verwendung | Bauteilreuse nicht Standard | projektbezogene Nachweise | [S6],rule_medium,table_50m_has_rechtliche_bedingung_case_law,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__009__Dreischichtplatten_Holzplatten,has_rechtliche_bedingung,rechtliche_bedingung/Zulassung_im_Einzelfall,added_gap_50m
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__010__Naturstein_Granitplatten,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__010__Naturstein_Granitplatten,has_rechtliche_bedingung,rechtliche_bedingung/Zulassung_im_Einzelfall,rechtliche_bedingung,Zulassung_im_Einzelfall,"TECHNIK, LEISTUNG, NORMEN",Zulassung | öffentlich nicht detailliert | rechtssichere Verwendung | Bauteilreuse nicht Standard | projektbezogene Nachweise | [S6],rule_medium,table_50m_has_rechtliche_bedingung_case_law,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__010__Naturstein_Granitplatten,has_rechtliche_bedingung,rechtliche_bedingung/Zulassung_im_Einzelfall,added_gap_50m
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__011__Klinker_Backstein,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__011__Klinker_Backstein,has_rechtliche_bedingung,rechtliche_bedingung/Zulassung_im_Einzelfall,rechtliche_bedingung,Zulassung_im_Einzelfall,"TECHNIK, LEISTUNG, NORMEN",Zulassung | öffentlich nicht detailliert | rechtssichere Verwendung | Bauteilreuse nicht Standard | projektbezogene Nachweise | [S6],rule_medium,table_50m_has_rechtliche_bedingung_case_law,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__011__Klinker_Backstein,has_rechtliche_bedingung,rechtliche_bedingung/Zulassung_im_Einzelfall,added_gap_50m
