"entity_folder","id_folder","frontmatter_entity","title","node_kind","migration_status","came_from","action_done","path"
"huerde","Kompatibilitaetsproblem","huerde","Kompatibilitaetsproblem","knot","migrated_phase10_huerde_abgrenzung","","Generated hurdle or boundary-logic knot from repeated review labels.",".\_graph\huerde\Kompatibilitaetsproblem\index.md"
"huerde","Logistikproblem","huerde","Logistikproblem","knot","migrated_phase1_stable_knots","huerde\Logistikproblem.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\huerde\Logistikproblem\index.md"
"huerde","Materialqualitaet_Unklar","huerde","Materialqualitaet unklar","knot","migrated_phase10_huerde_abgrenzung","","Generated hurdle or boundary-logic knot from repeated review labels.",".\_graph\huerde\Materialqualitaet_Unklar\index.md"
"huerde","Mengenunsicherheit","huerde","Mengenunsicherheit","knot","migrated_phase10_huerde_abgrenzung","","Generated hurdle or boundary-logic knot from repeated review labels.",".\_graph\huerde\Mengenunsicherheit\index.md"
"huerde","Performance_Nachweis","huerde","Performance-Nachweis","knot","migrated_phase10_huerde_abgrenzung","","Generated hurdle or boundary-logic knot from repeated review labels.",".\_graph\huerde\Performance_Nachweis\index.md"
"huerde","Schadstoffbelastung","huerde","Schadstoffbelastung","knot","migrated_phase1_stable_knots","huerde\Schadstoffbelastung.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\huerde\Schadstoffbelastung\index.md"
"huerde","Technische_Freigabe","huerde","Technische Freigabe","knot","migrated_phase10_huerde_abgrenzung","","Generated hurdle or boundary-logic knot from repeated review labels.",".\_graph\huerde\Technische_Freigabe\index.md"
"huerde","Terminunsicherheit","huerde","Terminunsicherheit","knot","migrated_phase1_stable_knots","huerde\Terminunsicherheit.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\huerde\Terminunsicherheit\index.md"
"huerde","Toleranzen","huerde","Toleranzen","knot","migrated_phase1_stable_knots","huerde\Toleranzen.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\huerde\Toleranzen\index.md"
"huerde","Unkonventionelles_Material","huerde","Unkonventionelles Material","knot","migrated_phase10_huerde_abgrenzung","","Generated hurdle or boundary-logic knot from repeated review labels.",".\_graph\huerde\Unkonventionelles_Material\index.md"
"huerde","Verfuegbarkeitsproblem","huerde","Verfügbarkeitsproblem","knot","migrated_phase1_stable_knots","huerde\Verfuegbarkeitsproblem.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\huerde\Verfuegbarkeitsproblem\index.md"
"huerde","Witterung_Feuchte","huerde","Witterung / Feuchte","knot","migrated_phase10_huerde_abgrenzung","","Generated hurdle or boundary-logic knot from repeated review labels.",".\_graph\huerde\Witterung_Feuchte\index.md"
"huerde","Zustand_Unklar","huerde","Zustand unklar","knot","migrated_phase10_huerde_abgrenzung","","Generated hurdle or boundary-logic knot from repeated review labels.",".\_graph\huerde\Zustand_Unklar\index.md"
"kennwertdefinition","Abfallvermeidung","kennwertdefinition","Abfallvermeidung","knot","migrated_phase7_promoted_review_knot","","Promoted from repeated review labels into a controlled vocabulary knot.",".\_graph\kennwertdefinition\Abfallvermeidung\index.md"
"kennwertdefinition","Abmessung","kennwertdefinition","Abmessung","knot","migrated_phase11_kennwertdefinition_gap","","Generated metric/kennwert knot from repeated review labels.",".\_graph\kennwertdefinition\Abmessung\index.md"
"kennwertdefinition","Arbeitsplaetze","kennwertdefinition","Arbeitsplaetze","knot","migrated_phase7_promoted_review_knot","","Promoted from repeated review labels into a controlled vocabulary knot.",".\_graph\kennwertdefinition\Arbeitsplaetze\index.md"
"kennwertdefinition","Baukosten","kennwertdefinition","Baukosten","knot","migrated_phase7_promoted_review_knot","","Promoted from repeated review labels into a controlled vocabulary knot.",".\_graph\kennwertdefinition\Baukosten\index.md"
"kennwertdefinition","Bauteilalter","kennwertdefinition","Bauteilalter","knot","migrated_phase7_promoted_review_knot","","Promoted from repeated review labels into a controlled vocabulary knot.",".\_graph\kennwertdefinition\Bauteilalter\index.md"
"kennwertdefinition","Bauteilanzahl","kennwertdefinition","Bauteilanzahl","knot","migrated_phase11_kennwertdefinition_gap","","Generated metric/kennwert knot from repeated review labels.",".\_graph\kennwertdefinition\Bauteilanzahl\index.md"
"kennwertdefinition","Bauzeit","kennwertdefinition","Bauzeit","knot","migrated_phase7_promoted_review_knot","","Promoted from repeated review labels into a controlled vocabulary knot.",".\_graph\kennwertdefinition\Bauzeit\index.md"
"kennwertdefinition","CO2_Einsparung","kennwertdefinition","CO2-Einsparung","knot","migrated_phase1_stable_knots","kennwert\CO2_Einsparung.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\kennwertdefinition\CO2_Einsparung\index.md"
"kennwertdefinition","Demontagegrad","kennwertdefinition","Demontagegrad","knot","migrated_phase1_stable_knots","kennwert\Demontagegrad.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\kennwertdefinition\Demontagegrad\index.md"
"kennwertdefinition","Energiebedarf","kennwertdefinition","Energiebedarf","knot","migrated_phase7_promoted_review_knot","","Promoted from repeated review labels into a controlled vocabulary knot.",".\_graph\kennwertdefinition\Energiebedarf\index.md"
"kennwertdefinition","Energieerzeugung","kennwertdefinition","Energieerzeugung","knot","migrated_phase11_kennwertdefinition_gap","","Generated metric/kennwert knot from repeated review labels.",".\_graph\kennwertdefinition\Energieerzeugung\index.md"
"kennwertdefinition","Fertigstellung","kennwertdefinition","Fertigstellung","knot","migrated_phase7_promoted_review_knot","","Promoted from repeated review labels into a controlled vocabulary knot.",".\_graph\kennwertdefinition\Fertigstellung\index.md"
"kennwertdefinition","Flaeche","kennwertdefinition","Flaeche","knot","migrated_phase7_promoted_review_knot","","Promoted from repeated review labels into a controlled vocabulary knot.",".\_graph\kennwertdefinition\Flaeche\index.md"
"kennwertdefinition","Gebaeudemasse","kennwertdefinition","Gebaeudemasse","knot","migrated_phase11_kennwertdefinition_gap","","Generated metric/kennwert knot from repeated review labels.",".\_graph\kennwertdefinition\Gebaeudemasse\index.md"
"kennwertdefinition","Geschosse","kennwertdefinition","Geschosse","knot","migrated_phase7_promoted_review_knot","","Promoted from repeated review labels into a controlled vocabulary knot.",".\_graph\kennwertdefinition\Geschosse\index.md"
"kennwertdefinition","Graue_Energie","kennwertdefinition","Graue Energie","knot","migrated_phase1_stable_knots","kennwert\Graue_Energie.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\kennwertdefinition\Graue_Energie\index.md"
"kennwertdefinition","Hoehe","kennwertdefinition","Hoehe","knot","migrated_phase7_promoted_review_knot","","Promoted from repeated review labels into a controlled vocabulary knot.",".\_graph\kennwertdefinition\Hoehe\index.md"
"kennwertdefinition","Kostenwirkung","kennwertdefinition","Kostenwirkung","knot","migrated_phase7_promoted_review_knot","","Promoted from repeated review labels into a controlled vocabulary knot.",".\_graph\kennwertdefinition\Kostenwirkung\index.md"
"kennwertdefinition","Lebensdauer","kennwertdefinition","Lebensdauer","knot","migrated_phase7_promoted_review_knot","","Promoted from repeated review labels into a controlled vocabulary knot.",".\_graph\kennwertdefinition\Lebensdauer\index.md"
"kennwertdefinition","Materialherkunft","kennwertdefinition","Materialherkunft","knot","migrated_phase11_kennwertdefinition_gap","","Generated metric/kennwert knot from repeated review labels.",".\_graph\kennwertdefinition\Materialherkunft\index.md"
"kennwertdefinition","Materialmenge","kennwertdefinition","Materialmenge","knot","migrated_phase7_promoted_review_knot","","Promoted from repeated review labels into a controlled vocabulary knot.",".\_graph\kennwertdefinition\Materialmenge\index.md"
"kennwertdefinition","Materialwert","kennwertdefinition","Materialwert","knot","migrated_phase1_stable_knots","kennwert\Materialwert.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\kennwertdefinition\Materialwert\index.md"
"kennwertdefinition","Nutzungsumfang","kennwertdefinition","Nutzungsumfang","knot","migrated_phase11_kennwertdefinition_gap","","Generated metric/kennwert knot from repeated review labels.",".\_graph\kennwertdefinition\Nutzungsumfang\index.md"
"kennwertdefinition","Planungsaufwand","kennwertdefinition","Planungsaufwand","knot","migrated_phase11_kennwertdefinition_gap","","Generated metric/kennwert knot from repeated review labels.",".\_graph\kennwertdefinition\Planungsaufwand\index.md"
"kennwertdefinition","Primaermaterial_Einsparung","kennwertdefinition","Primaermaterial-Einsparung","knot","migrated_phase11_kennwertdefinition_gap","","Generated metric/kennwert knot from repeated review labels.",".\_graph\kennwertdefinition\Primaermaterial_Einsparung\index.md"
"kennwertdefinition","Recyclingquote","kennwertdefinition","Recyclingquote","knot","migrated_phase11_kennwertdefinition_gap","","Generated metric/kennwert knot from repeated review labels.",".\_graph\kennwertdefinition\Recyclingquote\index.md"
"kennwertdefinition","Transportdistanz","kennwertdefinition","Transportdistanz","knot","migrated_phase7_promoted_review_knot","","Promoted from repeated review labels into a controlled vocabulary knot.",".\_graph\kennwertdefinition\Transportdistanz\index.md"
"kennwertdefinition","U_Wert","kennwertdefinition","U-Wert","knot","migrated_phase11_kennwertdefinition_gap","","Generated metric/kennwert knot from repeated review labels.",".\_graph\kennwertdefinition\U_Wert\index.md"
"kennwertdefinition","Wasserkennwert","kennwertdefinition","Wasserkennwert","knot","migrated_phase11_kennwertdefinition_gap","","Generated metric/kennwert knot from repeated review labels.",".\_graph\kennwertdefinition\Wasserkennwert\index.md"
"kennwertdefinition","Wiederverwendungsquote","kennwertdefinition","Wiederverwendungsquote","knot","migrated_phase1_stable_knots","kennwert\Wiederverwendungsquote.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\kennwertdefinition\Wiederverwendungsquote\index.md"
"kennwertdefinition","Zertifizierung_Auszeichnung","kennwertdefinition","Zertifizierung / Auszeichnung","knot","migrated_phase11_kennwertdefinition_gap","","Generated metric/kennwert knot from repeated review labels.",".\_graph\kennwertdefinition\Zertifizierung_Auszeichnung\index.md"
"kontextmerkmal","Bestandserhalt_Policy","kontextmerkmal","Bestandserhalt Policy","knot","migrated_phase2_semantic_corrections","akteur\08_digitale_plattformen_daten\Abriss_Atlas.md","Semantically corrected from old folder/entity into the new entity structure.",".\_graph\kontextmerkmal\Bestandserhalt_Policy\index.md"
"kontextmerkmal","Pilotprojekt","kontextmerkmal","Pilotprojekt","knot","migrated_phase2_semantic_corrections","projekt\Pilotprojekt.md","Semantically corrected from old folder/entity into the new entity structure.",".\_graph\kontextmerkmal\Pilotprojekt\index.md"
"leistungsanforderung","Brandschutz","leistungsanforderung","Brandschutz","knot","migrated_phase1_stable_knots","leistungsanforderung\Brandschutz.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\leistungsanforderung\Brandschutz\index.md"
"leistungsanforderung","Brandschutzanforderung","leistungsanforderung","Brandschutzanforderung","knot","migrated_phase2_semantic_corrections","norm\Brandschutzanforderung.md","Semantically corrected from old folder/entity into the new entity structure.",".\_graph\leistungsanforderung\Brandschutzanforderung\index.md"
"leistungsanforderung","Dauerhaftigkeit","leistungsanforderung","Dauerhaftigkeit","knot","migrated_phase1_stable_knots","leistungsanforderung\Dauerhaftigkeit.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\leistungsanforderung\Dauerhaftigkeit\index.md"
"leistungsanforderung","F90","leistungsanforderung","F90","knot","migrated_phase2_semantic_corrections","norm\F90.md","Semantically corrected from old folder/entity into the new entity structure.",".\_graph\leistungsanforderung\F90\index.md"
"leistungsanforderung","Feuchteschutz","leistungsanforderung","Feuchteschutz","knot","migrated_phase1_stable_knots","leistungsanforderung\Feuchteschutz.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\leistungsanforderung\Feuchteschutz\index.md"
"leistungsanforderung","Feuerwiderstand","leistungsanforderung","Feuerwiderstand","knot","migrated_phase2_semantic_corrections","norm\Feuerwiderstand.md","Semantically corrected from old folder/entity into the new entity structure.",".\_graph\leistungsanforderung\Feuerwiderstand\index.md"
"leistungsanforderung","R90","leistungsanforderung","R90","knot","migrated_phase2_semantic_corrections","norm\R90.md","Semantically corrected from old folder/entity into the new entity structure.",".\_graph\leistungsanforderung\R90\index.md"
"leistungsanforderung","REI90","leistungsanforderung","REI90","knot","migrated_phase2_semantic_corrections","norm\REI90.md","Semantically corrected from old folder/entity into the new entity structure.",".\_graph\leistungsanforderung\REI90\index.md"
"leistungsanforderung","Rueckbaubarkeit","leistungsanforderung","Rueckbaubarkeit","knot","migrated_phase1_stable_knots","leistungsanforderung\Rueckbaubarkeit.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\leistungsanforderung\Rueckbaubarkeit\index.md"
"leistungsanforderung","Schadstofffreiheit","leistungsanforderung","Schadstofffreiheit","knot","migrated_phase1_stable_knots","leistungsanforderung\Schadstofffreiheit.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\leistungsanforderung\Schadstofffreiheit\index.md"
"leistungsanforderung","Schallschutz","leistungsanforderung","Schallschutz","knot","migrated_phase1_stable_knots","leistungsanforderung\Schallschutz.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\leistungsanforderung\Schallschutz\index.md"
"leistungsanforderung","Tragfaehigkeit","leistungsanforderung","Tragfaehigkeit","knot","migrated_phase1_stable_knots","leistungsanforderung\Tragfaehigkeit.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\leistungsanforderung\Tragfaehigkeit\index.md"
"leistungsanforderung","Waermeschutz","leistungsanforderung","Waermeschutz","knot","migrated_phase1_stable_knots","leistungsanforderung\Waermeschutz.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\leistungsanforderung\Waermeschutz\index.md"
"logistik","Lagerflaeche","logistik","Lagerfläche","knot","migrated_phase1_stable_knots","logistik\Lagerflaeche.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\logistik\Lagerflaeche\index.md"
"logistik","Lagerung","logistik","Lagerung","knot","migrated_phase1_stable_knots","logistik\Lagerung.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\logistik\Lagerung\index.md"
"logistik","Materialmatching","logistik","Materialmatching","knot","migrated_phase1_stable_knots","logistik\Materialmatching.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\logistik\Materialmatching\index.md"
"logistik","Materialverfuegbarkeit","logistik","Materialverfügbarkeit","knot","migrated_phase1_stable_knots","logistik\Materialverfuegbarkeit.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\logistik\Materialverfuegbarkeit\index.md"
"logistik","Transport","logistik","Transport","knot","migrated_phase1_stable_knots","logistik\Transport.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\logistik\Transport\index.md"
"logistik","Zwischenlagerung","logistik","Zwischenlagerung","knot","migrated_phase1_stable_knots","logistik\Zwischenlagerung.md","Copied stable old knowledge file as a controlled knot in the new structure.",".\_graph\logistik\Zwischenlagerung\index.md"
"material","Aluminium","material","Aluminium","knot","migrated_phase7_promoted_review_knot","","Promoted from repeated review labels into a controlled vocabulary knot.",".\_graph\material\Aluminium\index.md"
"material","Beton","material","Beton","knot","migrated_phase2_semantic_corrections","material\Beton.md; tragwerkssystem\to_sort\Ortbeton.md","Semantically corrected from old folder/entity into the new entity structure.",".\_graph\material\Beton\index.md"
